timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,latitude,longitude,altitude,satellite_count,position_lock,temperature,pressure,barometer_altitude,rocket_state,l1_extension,l2_extension,
1441560,-0.037332,-1.01675,-0.013176,4.06,0.21,3.5,-0.1708,-0.15456,0.17388,41.4877,-89.5062,183.201,19,1,21.22,981.38,274.542,1,0,0,
1441570,-0.037332,-1.01675,-0.013176,4.06,0.21,3.5,-0.1708,-0.15456,0.17388,41.4877,-89.5062,183.201,19,1,21.22,981.38,274.542,1,0,0,
1441580,-0.05124,-1.01162,-0.020496,4.41,0.07,3.99,-0.1757,-0.15764,0.17318,41.4877,-89.5062,183.201,19,1,21.17,981.37,274.583,1,0,0,
1441590,-0.05124,-1.01162,-0.020496,4.41,0.07,3.99,-0.1757,-0.15764,0.17318,41.4877,-89.5062,183.201,19,1,21.17,981.37,274.583,1,0,0,
1441600,-0.05124,-1.01162,-0.020496,4.41,0.07,3.99,-0.1757,-0.15764,0.17318,41.4877,-89.5062,183.201,19,1,21.17,981.37,274.583,1,0,0,
1441610,-0.05124,-1.01162,-0.020496,4.41,0.07,3.99,-0.1757,-0.15764,0.17318,41.4877,-89.5062,183.201,19,1,21.17,981.37,274.583,1,0,0,
1441620,-0.046116,-1.00943,-0.02562,4.2,-0.56,3.99,-0.17038,-0.15554,0.17724,41.4877,-89.5062,183.201,19,1,21.16,981.32,275.012,1,0,0,
1441630,-0.046116,-1.00943,-0.02562,4.2,-0.56,3.99,-0.17038,-0.15554,0.17724,41.4877,-89.5062,183.201,19,1,21.16,981.32,275.012,1,0,0,
1441640,-0.046116,-1.00943,-0.02562,4.2,-0.56,3.99,-0.17038,-0.15554,0.17724,41.4877,-89.5062,183.201,19,1,21.16,981.32,275.012,1,0,0,
1441650,-0.044652,-1.00943,-0.019764,4.62,0.14,3.85,-0.1729,-0.15582,0.17766,41.4877,-89.5062,183.201,19,1,21.18,981.4,274.329,1,0,0,
1441660,-0.044652,-1.00943,-0.019764,4.62,0.14,3.85,-0.1729,-0.15582,0.17766,41.4877,-89.5062,183.201,19,1,21.18,981.4,274.329,1,0,0,
1441670,-0.040992,-1.00577,-0.013908,4.06,-0.21,3.92,-0.17318,-0.15638,0.1778,41.4877,-89.5062,183.201,19,1,21.18,981.44,273.978,1,0,0,
1441680,-0.040992,-1.00577,-0.013908,4.06,-0.21,3.92,-0.17318,-0.15638,0.1778,41.4877,-89.5062,183.201,19,1,21.18,981.44,273.978,1,0,0,
1441690,-0.040992,-1.00577,-0.013908,4.06,-0.21,3.92,-0.17318,-0.15638,0.1778,41.4877,-89.5062,183.201,19,1,21.18,981.44,273.978,1,0,0,
1441700,-0.034404,-0.99918,-0.009516,4.41,-0.28,3.5,-0.17318,-0.15162,0.16912,41.4877,-89.5062,183.189,19,1,21.18,981.35,274.768,1,0,0,
1441710,-0.034404,-0.99918,-0.009516,4.41,-0.28,3.5,-0.17318,-0.15162,0.16912,41.4877,-89.5062,183.189,19,1,21.18,981.35,274.768,1,0,0,
1441720,-0.034404,-0.99918,-0.009516,4.41,-0.28,3.5,-0.17318,-0.15162,0.16912,41.4877,-89.5062,183.189,19,1,21.21,981.49,273.567,1,0,0,
1441730,-0.052704,-1.01821,-0.016836,4.34,0.35,3.92,-0.1736,-0.15414,0.17948,41.4877,-89.5062,183.189,19,1,21.21,981.49,273.567,1,0,0,
1441740,-0.052704,-1.01821,-0.016836,4.34,0.35,3.92,-0.1736,-0.15414,0.17948,41.4877,-89.5062,183.189,19,1,21.21,981.49,273.567,1,0,0,
1441750,-0.04026,-1.0065,-0.013908,4.55,0.63,3.85,-0.1736,-0.1547,0.17724,41.4877,-89.5062,183.189,19,1,21.19,981.4,274.339,1,0,0,
1441760,-0.04026,-1.0065,-0.013908,4.55,0.63,3.85,-0.1736,-0.1547,0.17724,41.4877,-89.5062,183.189,19,1,21.19,981.4,274.339,1,0,0,
1441770,-0.04026,-1.0065,-0.013908,4.55,0.63,3.85,-0.1736,-0.1547,0.17724,41.4877,-89.5062,183.189,19,1,21.19,981.4,274.339,1,0,0,
1441780,-0.0366,-1.01602,-0.026352,4.27,0.7,3.85,-0.16814,-0.15876,0.16856,41.4877,-89.5062,183.189,19,1,21.16,981.49,273.521,1,0,0,
1441790,-0.0366,-1.01602,-0.026352,4.27,0.7,3.85,-0.16814,-0.15876,0.16856,41.4877,-89.5062,183.189,19,1,21.16,981.49,273.521,1,0,0,
1441800,-0.0366,-1.01602,-0.026352,4.27,0.7,3.85,-0.16814,-0.15876,0.16856,41.4877,-89.5062,183.189,19,1,21.16,981.49,273.521,1,0,0,
1441810,-0.0366,-1.01602,-0.026352,4.27,0.7,3.85,-0.16814,-0.15876,0.16856,41.4877,-89.5062,183.189,19,1,21.16,981.49,273.521,1,0,0,
1441820,-0.043188,-1.01455,-0.009516,4.34,0.98,4.06,-0.1687,-0.15834,0.17556,41.4877,-89.5062,183.189,19,1,21.17,981.48,273.618,1,0,0,
1441830,-0.043188,-1.01455,-0.009516,4.34,0.98,4.06,-0.1687,-0.15834,0.17556,41.4877,-89.5062,183.189,19,1,21.17,981.48,273.618,1,0,0,
1441840,-0.043188,-1.01455,-0.009516,4.34,0.98,4.06,-0.1687,-0.15834,0.17556,41.4877,-89.5062,183.189,19,1,21.17,981.48,273.618,1,0,0,
1441850,-0.04392,-1.01455,-0.024156,4.34,0.84,4.06,-0.17318,-0.15778,0.17584,41.4877,-89.5062,183.189,19,1,21.17,981.36,274.671,1,0,0,
1441860,-0.04392,-1.01455,-0.024156,4.34,0.84,4.06,-0.17318,-0.15778,0.17584,41.4877,-89.5062,183.189,19,1,21.17,981.36,274.671,1,0,0,
1441870,-0.04392,-1.00943,-0.01464,4.34,0.49,3.85,-0.16646,-0.15876,0.1736,41.4877,-89.5062,183.189,19,1,21.17,981.31,275.11,1,0,0,
1441880,-0.04392,-1.00943,-0.01464,4.34,0.49,3.85,-0.16646,-0.15876,0.1736,41.4877,-89.5062,183.189,19,1,21.17,981.31,275.11,1,0,0,
1441890,-0.04392,-1.00943,-0.01464,4.34,0.49,3.85,-0.16646,-0.15876,0.1736,41.4877,-89.5062,183.189,19,1,21.17,981.31,275.11,1,0,0,
1441900,-0.03294,-1.01236,-0.017568,4.62,0.98,4.06,-0.17052,-0.15764,0.17416,41.4877,-89.5062,183.192,19,1,21.19,981.46,273.812,1,0,0,
1441910,-0.03294,-1.01236,-0.017568,4.62,0.98,4.06,-0.17052,-0.15764,0.17416,41.4877,-89.5062,183.192,19,1,21.19,981.46,273.812,1,0,0,
1441920,-0.041724,-1.0065,-0.015372,4.27,0.63,4.06,-0.16884,-0.15862,0.16688,41.4877,-89.5062,183.192,19,1,21.19,981.39,274.427,1,0,0,
1441930,-0.041724,-1.0065,-0.015372,4.27,0.63,4.06,-0.16884,-0.15862,0.16688,41.4877,-89.5062,183.192,19,1,21.19,981.39,274.427,1,0,0,
1441940,-0.041724,-1.0065,-0.015372,4.27,0.63,4.06,-0.16884,-0.15862,0.16688,41.4877,-89.5062,183.192,19,1,21.19,981.39,274.427,1,0,0,
1441950,-0.042456,-1.01528,-0.043188,4.62,-0.56,3.71,-0.16814,-0.15722,0.16772,41.4877,-89.5062,183.192,19,1,21.18,981.4,274.329,1,0,0,
1441960,-0.042456,-1.01528,-0.043188,4.62,-0.56,3.71,-0.16814,-0.15722,0.16772,41.4877,-89.5062,183.192,19,1,21.18,981.4,274.329,1,0,0,
1441970,-0.042456,-1.01528,-0.043188,4.62,-0.56,3.71,-0.16814,-0.15722,0.16772,41.4877,-89.5062,183.192,19,1,21.18,981.4,274.329,1,0,0,
1441980,-0.046848,-1.00577,-0.00366,3.99,0,3.99,-0.1673,-0.15596,0.17584,41.4877,-89.5062,183.191,19,1,21.2,981.45,273.909,1,0,0,
1441990,-0.046848,-1.00577,-0.00366,3.99,0,3.99,-0.1673,-0.15596,0.17584,41.4877,-89.5062,183.191,19,1,21.2,981.45,273.909,1,0,0,
1442000,-0.049776,-1.00723,-0.0183,4.06,-0.14,4.27,-0.16772,-0.15274,0.16912,41.4877,-89.5062,183.191,19,1,21.19,981.4,274.339,1,0,0,
1442010,-0.049776,-1.00723,-0.0183,4.06,-0.14,4.27,-0.16772,-0.15274,0.16912,41.4877,-89.5062,183.191,19,1,21.19,981.4,274.339,1,0,0,
1442020,-0.049776,-1.00723,-0.0183,4.06,-0.14,4.27,-0.16772,-0.15274,0.16912,41.4877,-89.5062,183.191,19,1,21.19,981.4,274.339,1,0,0,
1442030,-0.046116,-1.01309,-0.013908,4.34,-0.35,3.78,-0.16828,-0.15652,0.17024,41.4877,-89.5062,183.191,19,1,21.2,981.35,274.787,1,0,0,
1442040,-0.046116,-1.01309,-0.013908,4.34,-0.35,3.78,-0.16828,-0.15652,0.17024,41.4877,-89.5062,183.191,19,1,21.2,981.35,274.787,1,0,0,
1442050,-0.042456,-1.01016,-0.016104,4.2,-0.49,4.27,-0.17024,-0.15694,0.16996,41.4877,-89.5062,183.191,19,1,21.18,981.36,274.68,1,0,0,
1442060,-0.042456,-1.01016,-0.016104,4.2,-0.49,4.27,-0.17024,-0.15694,0.16996,41.4877,-89.5062,183.184,19,1,21.18,981.36,274.68,1,0,0,
1442070,-0.042456,-1.01016,-0.016104,4.2,-0.49,4.27,-0.17024,-0.15694,0.16996,41.4877,-89.5062,183.184,19,1,21.18,981.36,274.68,1,0,0,
1442080,-0.038064,-1.00943,-0.038064,3.85,-0.28,3.85,-0.17206,-0.15414,0.16842,41.4877,-89.5062,183.184,19,1,21.21,981.43,274.093,1,0,0,
1442090,-0.038064,-1.00943,-0.038064,3.85,-0.28,3.85,-0.17206,-0.15414,0.16842,41.4877,-89.5062,183.184,19,1,21.21,981.43,274.093,1,0,0,
1442100,-0.038064,-1.00943,-0.038064,3.85,-0.28,3.85,-0.17206,-0.15414,0.16842,41.4877,-89.5062,183.184,19,1,21.21,981.43,274.093,1,0,0,
1442110,-0.055632,-0.994788,0.008784,4.2,-0.07,4.06,-0.1715,-0.15862,0.17052,41.4877,-89.5062,183.184,19,1,21.21,981.37,274.62,1,0,0,
1442120,-0.055632,-0.994788,0.008784,4.2,-0.07,4.06,-0.1715,-0.15862,0.17052,41.4877,-89.5062,183.184,19,1,21.21,981.37,274.62,1,0,0,
1442130,-0.048312,-1.01089,-0.01098,4.55,0.21,3.78,-0.17136,-0.15148,0.1701,41.4877,-89.5062,183.184,19,1,21.2,981.35,274.787,1,0,0,
1442140,-0.048312,-1.01089,-0.01098,4.55,0.21,3.78,-0.17136,-0.15148,0.1701,41.4877,-89.5062,183.184,19,1,21.2,981.35,274.787,1,0,0,
1442150,-0.048312,-1.01089,-0.01098,4.55,0.21,3.78,-0.17136,-0.15148,0.1701,41.4877,-89.5062,183.184,19,1,21.2,981.35,274.787,1,0,0,
1442160,-0.045384,-1.01089,-0.016104,4.34,0,4.41,-0.17612,-0.1519,0.1715,41.4877,-89.5062,183.181,19,1,21.2,981.5,273.47,1,0,0,
1442170,-0.045384,-1.01089,-0.016104,4.34,0,4.41,-0.17612,-0.1519,0.1715,41.4877,-89.5062,183.181,19,1,21.2,981.5,273.47,1,0,0,
1442180,-0.055632,-1.02407,-0.020496,4.2,0.42,4.2,-0.17304,-0.15414,0.17094,41.4877,-89.5062,183.181,19,1,21.22,981.35,274.805,1,0,0,
1442190,-0.055632,-1.02407,-0.020496,4.2,0.42,4.2,-0.17304,-0.15414,0.17094,41.4877,-89.5062,183.181,19,1,21.22,981.35,274.805,1,0,0,
1442200,-0.055632,-1.02407,-0.020496,4.2,0.42,4.2,-0.17304,-0.15414,0.17094,41.4877,-89.5062,183.181,19,1,21.22,981.35,274.805,1,0,0,
1442210,-0.045384,-1.01821,-0.027084,4.34,0.07,3.99,-0.1715,-0.15386,0.17024,41.4877,-89.5062,183.181,19,1,21.22,981.46,273.84,1,0,0,
1442220,-0.045384,-1.01821,-0.027084,4.34,0.07,3.99,-0.1715,-0.15386,0.17024,41.4877,-89.5062,183.181,19,1,21.22,981.46,273.84,1,0,0,
1442230,-0.045384,-1.01821,-0.027084,4.34,0.07,3.99,-0.1715,-0.15386,0.17024,41.4877,-89.5062,183.181,19,1,21.22,981.46,273.84,1,0,0,
1442240,-0.050508,-1.0043,-0.001464,4.69,0.7,3.85,-0.1701,-0.15386,0.16828,41.4877,-89.5062,183.198,19,1,21.19,981.41,274.251,1,0,0,
1442250,-0.050508,-1.0043,-0.001464,4.69,0.7,3.85,-0.1701,-0.15386,0.16828,41.4877,-89.5062,183.198,19,1,21.19,981.41,274.251,1,0,0,
1442260,-0.046116,-1.01382,-0.019764,4.13,0.91,3.71,-0.16968,-0.15246,0.17626,41.4877,-89.5062,183.198,19,1,21.2,981.38,274.523,1,0,0,
1442270,-0.046116,-1.01382,-0.019764,4.13,0.91,3.71,-0.16968,-0.15246,0.17626,41.4877,-89.5062,183.198,19,1,21.2,981.38,274.523,1,0,0,
1442280,-0.046116,-1.01382,-0.019764,4.13,0.91,3.71,-0.16968,-0.15246,0.17626,41.4877,-89.5062,183.198,19,1,21.2,981.38,274.523,1,0,0,
1442290,-0.046848,-1.00723,-0.017568,3.99,0.77,3.71,-0.16996,-0.15428,0.16562,41.4877,-89.5062,183.198,19,1,21.21,981.5,273.479,1,0,0,
1442300,-0.046848,-1.00723,-0.017568,3.99,0.77,3.71,-0.16996,-0.15428,0.16562,41.4877,-89.5062,183.198,19,1,21.21,981.5,273.479,1,0,0,
1442310,-0.046848,-1.00723,-0.017568,3.99,0.77,3.71,-0.16996,-0.15428,0.16562,41.4877,-89.5062,183.198,19,1,21.21,981.5,273.479,1,0,0,
1442320,-0.051972,-1.01382,-0.009516,4.06,0.28,3.99,-0.17318,-0.15526,0.16954,41.4877,-89.5062,183.183,19,1,21.22,981.47,273.752,1,0,0,
1442330,-0.051972,-1.01382,-0.009516,4.06,0.28,3.99,-0.17318,-0.15526,0.16954,41.4877,-89.5062,183.183,19,1,21.22,981.47,273.752,1,0,0,
1442340,-0.035136,-1.01089,-0.027084,4.27,0.42,3.71,-0.1736,-0.1561,0.17416,41.4877,-89.5062,183.183,19,1,21.23,981.5,273.498,1,0,0,
1442350,-0.035136,-1.01089,-0.027084,4.27,0.42,3.71,-0.1736,-0.1561,0.17416,41.4877,-89.5062,183.183,19,1,21.23,981.5,273.498,1,0,0,
1442360,-0.035136,-1.01089,-0.027084,4.27,0.42,3.71,-0.1736,-0.1561,0.17416,41.4877,-89.5062,183.183,19,1,21.23,981.5,273.498,1,0,0,
1442370,-0.045384,-1.01089,-0.016104,4.41,-0.42,3.78,-0.17122,-0.15904,0.17052,41.4877,-89.5062,183.183,19,1,21.22,981.33,274.981,1,0,0,
1442380,-0.045384,-1.01089,-0.016104,4.41,-0.42,3.78,-0.17122,-0.15904,0.17052,41.4877,-89.5062,183.183,19,1,21.22,981.33,274.981,1,0,0,
1442390,-0.045384,-1.01748,-0.020496,4.34,-0.21,3.85,-0.16758,-0.15848,0.16674,41.4877,-89.5062,183.183,19,1,21.21,981.44,274.006,1,0,0,
1442400,-0.045384,-1.01748,-0.020496,4.34,-0.21,3.85,-0.16758,-0.15848,0.16674,41.4877,-89.5062,183.183,19,1,21.21,981.44,274.006,1,0,0,
1442410,-0.045384,-1.01748,-0.020496,4.34,-0.21,3.85,-0.16758,-0.15848,0.16674,41.4877,-89.5062,183.183,19,1,21.21,981.44,274.006,1,0,0,
1442420,-0.040992,-1.01528,-0.017568,4.34,0.07,3.64,-0.16968,-0.15428,0.16618,41.4877,-89.5062,183.193,19,1,21.22,981.48,273.665,1,0,0,
1442430,-0.040992,-1.01528,-0.017568,4.34,0.07,3.64,-0.16968,-0.15428,0.16618,41.4877,-89.5062,183.193,19,1,21.22,981.48,273.665,1,0,0,
1442440,-0.040992,-1.01528,-0.017568,4.34,0.07,3.64,-0.16968,-0.15428,0.16618,41.4877,-89.5062,183.193,19,1,21.22,981.48,273.665,1,0,0,
1442450,-0.038796,-1.0065,-0.012444,4.2,0.14,3.85,-0.1701,-0.1589,0.1729,41.4877,-89.5062,183.193,19,1,21.23,981.51,273.411,1,0,0,
1442460,-0.038796,-1.0065,-0.012444,4.2,0.14,3.85,-0.1701,-0.1589,0.1729,41.4877,-89.5062,183.193,19,1,21.23,981.51,273.411,1,0,0,
1442470,-0.042456,-1.00577,-0.013908,4.62,0.07,3.85,-0.16324,-0.16072,0.17178,41.4877,-89.5062,183.193,19,1,21.23,981.44,274.025,1,0,0,
1442480,-0.042456,-1.00577,-0.013908,4.62,0.07,3.85,-0.16324,-0.16072,0.17178,41.4877,-89.5062,183.193,19,1,21.23,981.44,274.025,1,0,0,
1442490,-0.042456,-1.00577,-0.013908,4.62,0.07,3.85,-0.16324,-0.16072,0.17178,41.4877,-89.5062,183.193,19,1,21.23,981.44,274.025,1,0,0,
1442500,-0.04026,-1.01382,-0.020496,4.41,-0.07,3.71,-0.16534,-0.16352,0.16772,41.4877,-89.5062,183.196,19,1,21.22,981.55,273.05,1,0,0,
1442510,-0.04026,-1.01382,-0.020496,4.41,-0.07,3.71,-0.16534,-0.16352,0.16772,41.4877,-89.5062,183.196,19,1,21.22,981.55,273.05,1,0,0,
1442520,-0.04758,-1.00796,-0.015372,4.06,0.49,3.92,-0.17262,-0.15288,0.16352,41.4877,-89.5062,183.196,19,1,21.2,981.49,273.558,1,0,0,
1442530,-0.04758,-1.00796,-0.015372,4.06,0.49,3.92,-0.17262,-0.15288,0.16352,41.4877,-89.5062,183.196,19,1,21.2,981.49,273.558,1,0,0,
1442540,-0.04758,-1.00796,-0.015372,4.06,0.49,3.92,-0.17262,-0.15288,0.16352,41.4877,-89.5062,183.196,19,1,21.2,981.49,273.558,1,0,0,
1442550,-0.045384,-1.00796,-0.02562,4.13,0.35,4.06,-0.16772,-0.16114,0.16618,41.4877,-89.5062,183.196,19,1,21.22,981.53,273.226,1,0,0,
1442560,-0.045384,-1.00796,-0.02562,4.13,0.35,4.06,-0.16772,-0.16114,0.16618,41.4877,-89.5062,183.196,19,1,21.22,981.53,273.226,1,0,0,
1442570,-0.045384,-1.00796,-0.02562,4.13,0.35,4.06,-0.16772,-0.16114,0.16618,41.4877,-89.5062,183.196,19,1,21.22,981.53,273.226,1,0,0,
1442580,-0.049776,-1.01236,-0.01464,4.83,0.21,3.64,-0.1722,-0.15666,0.16632,41.4877,-89.5062,183.196,19,1,21.19,981.52,273.286,1,0,0,
1442590,-0.049776,-1.01236,-0.01464,4.83,0.21,3.64,-0.1722,-0.15666,0.16632,41.4877,-89.5062,183.196,19,1,21.19,981.52,273.286,1,0,0,
1442600,-0.049776,-1.01236,-0.01464,4.83,0.21,3.64,-0.1722,-0.15666,0.16632,41.4877,-89.5062,183.196,19,1,21.19,981.52,273.286,1,0,0,
1442610,-0.049776,-1.01236,-0.01464,4.83,0.21,3.64,-0.1722,-0.15666,0.16632,41.4877,-89.5062,183.196,19,1,21.19,981.52,273.286,1,0,0,
1442620,-0.04392,-1.01162,-0.016836,4.69,0.28,4.41,-0.1687,-0.15246,0.16422,41.4877,-89.5062,183.196,19,1,21.19,981.44,273.987,1,0,0,
1442630,-0.04392,-1.01162,-0.016836,4.69,0.28,4.41,-0.1687,-0.15246,0.16422,41.4877,-89.5062,183.196,19,1,21.19,981.44,273.987,1,0,0,
1442640,-0.04392,-1.01162,-0.016836,4.69,0.28,4.41,-0.1687,-0.15246,0.16422,41.4877,-89.5062,183.196,19,1,21.19,981.44,273.987,1,0,0,
1442650,-0.04392,-1.00577,-0.020496,4.34,0.07,3.85,-0.16576,-0.15204,0.1631,41.4877,-89.5062,183.196,19,1,21.18,981.45,273.891,1,0,0,
1442660,-0.04392,-1.00577,-0.020496,4.34,0.07,3.85,-0.16576,-0.15204,0.1631,41.4877,-89.5062,183.196,19,1,21.18,981.45,273.891,1,0,0,
1442670,-0.045384,-1.01675,-0.02196,4.27,0.56,4.34,-0.16576,-0.1575,0.1673,41.4877,-89.5062,183.196,19,1,21.19,981.37,274.602,1,0,0,
1442680,-0.045384,-1.01675,-0.02196,4.27,0.56,4.34,-0.16576,-0.1575,0.1673,41.4877,-89.5062,183.196,19,1,21.19,981.37,274.602,1,0,0,
1442690,-0.045384,-1.01675,-0.02196,4.27,0.56,4.34,-0.16576,-0.1575,0.1673,41.4877,-89.5062,183.196,19,1,21.19,981.37,274.602,1,0,0,
1442700,-0.04392,-1.01162,-0.01464,3.99,0.91,3.99,-0.17122,-0.15596,0.16884,41.4877,-89.5062,183.18,19,1,21.19,981.44,273.987,1,0,0,
1442710,-0.04392,-1.01162,-0.01464,3.99,0.91,3.99,-0.17122,-0.15596,0.16884,41.4877,-89.5062,183.18,19,1,21.19,981.44,273.987,1,0,0,
1442720,-0.035868,-1.01821,-0.013176,4.41,0.28,4.06,-0.16632,-0.15568,0.17038,41.4877,-89.5062,183.18,19,1,21.2,981.35,274.787,1,0,0,
1442730,-0.035868,-1.01821,-0.013176,4.41,0.28,4.06,-0.16632,-0.15568,0.17038,41.4877,-89.5062,183.18,19,1,21.2,981.35,274.787,1,0,0,
1442740,-0.035868,-1.01821,-0.013176,4.41,0.28,4.06,-0.16632,-0.15568,0.17038,41.4877,-89.5062,183.18,19,1,21.2,981.35,274.787,1,0,0,
1442750,-0.055632,-0.996252,-0.010248,4.13,0.56,3.92,-0.16464,-0.15694,0.16618,41.4877,-89.5062,183.18,19,1,21.17,981.4,274.32,1,0,0,
1442760,-0.055632,-0.996252,-0.010248,4.13,0.56,3.92,-0.16464,-0.15694,0.16618,41.4877,-89.5062,183.18,19,1,21.17,981.4,274.32,1,0,0,
1442770,-0.055632,-0.996252,-0.010248,4.13,0.56,3.92,-0.16464,-0.15694,0.16618,41.4877,-89.5062,183.18,19,1,21.17,981.4,274.32,1,0,0,
1442780,-0.050508,-1.01602,-0.021228,4.34,0.84,3.92,-0.17024,-0.15652,0.16618,41.4877,-89.5062,183.18,19,1,21.18,981.6,272.575,1,0,0,
1442790,-0.050508,-1.01602,-0.021228,4.34,0.84,3.92,-0.17024,-0.15652,0.16618,41.4877,-89.5062,183.18,19,1,21.18,981.6,272.575,1,0,0,
1442800,-0.050508,-1.01602,-0.021228,4.34,0.84,3.92,-0.17024,-0.15652,0.16618,41.4877,-89.5062,183.18,19,1,21.18,981.6,272.575,1,0,0,
1442810,-0.050508,-1.01602,-0.021228,4.34,0.84,3.92,-0.17024,-0.15652,0.16618,41.4877,-89.5062,183.18,19,1,21.18,981.6,272.575,1,0,0,
1442820,-0.039528,-1.01089,-0.021228,4.34,0.42,3.85,-0.168,-0.15736,0.16814,41.4877,-89.5062,183.18,19,1,21.19,981.56,272.935,1,0,0,
1442830,-0.039528,-1.01089,-0.021228,4.34,0.42,3.85,-0.168,-0.15736,0.16814,41.4877,-89.5062,183.18,19,1,21.19,981.56,272.935,1,0,0,
1442840,-0.039528,-1.01089,-0.021228,4.34,0.42,3.85,-0.168,-0.15736,0.16814,41.4877,-89.5062,183.18,19,1,21.19,981.56,272.935,1,0,0,
1442850,-0.038064,-1.01675,-0.020496,4.76,0.56,3.71,-0.17192,-0.15876,0.168,41.4877,-89.5062,183.18,19,1,21.19,981.45,273.9,1,0,0,
1442860,-0.038064,-1.01675,-0.020496,4.76,0.56,3.71,-0.17192,-0.15876,0.168,41.4877,-89.5062,183.18,19,1,21.19,981.45,273.9,1,0,0,
1442870,-0.035868,-1.01528,-0.021228,4.13,0.42,3.99,-0.16772,-0.15736,0.17444,41.4877,-89.5062,183.18,19,1,21.18,981.35,274.768,1,0,0,
1442880,-0.035868,-1.01528,-0.021228,4.13,0.42,3.99,-0.16772,-0.15736,0.17444,41.4877,-89.5062,183.18,19,1,21.18,981.35,274.768,1,0,0,
1442890,-0.035868,-1.01528,-0.021228,4.13,0.42,3.99,-0.16772,-0.15736,0.17444,41.4877,-89.5062,183.18,19,1,21.18,981.35,274.768,1,0,0,
1442900,-0.037332,-1.02334,-0.051972,4.55,0.49,3.85,-0.16884,-0.1568,0.16968,41.4877,-89.5062,183.157,19,1,21.21,981.45,273.919,1,0,0,
1442910,-0.037332,-1.02334,-0.051972,4.55,0.49,3.85,-0.16884,-0.1568,0.16968,41.4877,-89.5062,183.157,19,1,21.21,981.45,273.919,1,0,0,
1442920,-0.038064,-1.01455,-0.022692,3.99,0.84,3.99,-0.1708,-0.15778,0.17374,41.4877,-89.5062,183.157,19,1,21.21,981.44,274.006,1,0,0,
1442930,-0.038064,-1.01455,-0.022692,3.99,0.84,3.99,-0.1708,-0.15778,0.17374,41.4877,-89.5062,183.157,19,1,21.21,981.44,274.006,1,0,0,
1442940,-0.038064,-1.01455,-0.022692,3.99,0.84,3.99,-0.1708,-0.15778,0.17374,41.4877,-89.5062,183.157,19,1,21.21,981.44,274.006,1,0,0,
1442950,-0.0366,-1.01236,-0.016104,4.41,0.21,4.2,-0.17108,-0.1582,0.16898,41.4877,-89.5062,183.157,19,1,21.19,981.4,274.339,1,0,0,
1442960,-0.0366,-1.01236,-0.016104,4.41,0.21,4.2,-0.17108,-0.1582,0.16898,41.4877,-89.5062,183.157,19,1,21.19,981.4,274.339,1,0,0,
1442970,-0.0366,-1.01236,-0.016104,4.41,0.21,4.2,-0.17108,-0.1582,0.16898,41.4877,-89.5062,183.157,19,1,21.19,981.4,274.339,1,0,0,
1442980,-0.041724,-1.01602,-0.022692,4.76,0.28,4.13,-0.1715,-0.15666,0.17234,41.4877,-89.5062,183.162,19,1,21.2,981.44,273.997,1,0,0,
1442990,-0.041724,-1.01602,-0.022692,4.76,0.28,4.13,-0.1715,-0.15666,0.17234,41.4877,-89.5062,183.162,19,1,21.2,981.44,273.997,1,0,0,
1443000,-0.035868,-1.01528,-0.016104,3.85,-0.28,4.06,-0.16968,-0.15806,0.17262,41.4877,-89.5062,183.162,19,1,21.2,981.41,274.26,1,0,0,
1443010,-0.035868,-1.01528,-0.016104,3.85,-0.28,4.06,-0.16968,-0.15806,0.17262,41.4877,-89.5062,183.162,19,1,21.2,981.41,274.26,1,0,0,
1443020,-0.035868,-1.01528,-0.016104,3.85,-0.28,4.06,-0.16968,-0.15806,0.17262,41.4877,-89.5062,183.162,19,1,21.2,981.41,274.26,1,0,0,
1443030,-0.035136,-1.01968,-0.055632,4.06,-0.63,3.85,-0.17192,-0.1582,0.17318,41.4877,-89.5062,183.162,19,1,21.21,981.49,273.567,1,0,0,
1443040,-0.035136,-1.01968,-0.055632,4.06,-0.63,3.85,-0.17192,-0.1582,0.17318,41.4877,-89.5062,183.162,19,1,21.21,981.49,273.567,1,0,0,
1443050,-0.035868,-1.02626,-0.049044,4.48,-0.35,3.78,-0.16982,-0.1575,0.17822,41.4877,-89.5062,183.162,19,1,21.21,981.35,274.796,1,0,0,
1443060,-0.035868,-1.02626,-0.049044,4.48,-0.35,3.78,-0.16982,-0.1575,0.17822,41.4877,-89.5062,183.153,19,1,21.21,981.35,274.796,1,0,0,
1443070,-0.035868,-1.02626,-0.049044,4.48,-0.35,3.78,-0.16982,-0.1575,0.17822,41.4877,-89.5062,183.153,19,1,21.21,981.35,274.796,1,0,0,
1443080,-0.043188,-1.00796,-0.016104,4.2,-0.14,3.92,-0.17122,-0.15876,0.1743,41.4877,-89.5062,183.153,19,1,21.21,981.37,274.62,1,0,0,
1443090,-0.043188,-1.00796,-0.016104,4.2,-0.14,3.92,-0.17122,-0.15876,0.1743,41.4877,-89.5062,183.153,19,1,21.21,981.37,274.62,1,0,0,
1443100,-0.043188,-1.00796,-0.016104,4.2,-0.14,3.92,-0.17122,-0.15876,0.1743,41.4877,-89.5062,183.153,19,1,21.21,981.37,274.62,1,0,0,
1443110,-0.049044,-1.01309,-0.013176,5.04,0.28,4.13,-0.17332,-0.15778,0.16898,41.4877,-89.5062,183.153,19,1,21.21,981.38,274.532,1,0,0,
