Time,Altitude,Vertical_velocity,Vertical_acceleration
39.441,11898,59.66,-9.8776
39.491,11901,59.166,-9.8756
39.541,11904,58.672,-9.8734
39.591,11907,58.179,-9.8712
39.641,11910,57.685,-9.869
39.691,11913,57.192,-9.8671
39.741,11916,56.698,-9.8651
39.791,11918,56.205,-9.8631
39.841,11921,55.712,-9.8614
39.891,11924,55.219,-9.8596
39.941,11927,54.726,-9.8577
39.991,11929,54.233,-9.8557
40.041,11932,53.741,-9.8538
40.091,11935,53.248,-9.8519
40.141,11937,52.755,-9.8501
40.191,11940,52.263,-9.8482
40.241,11943,51.771,-9.8465
40.291,11945,51.278,-9.8448
40.341,11948,50.786,-9.843
40.391,11950,50.294,-9.8413
40.441,11953,49.802,-9.8396
40.491,11955,49.31,-9.838
40.541,11958,48.818,-9.8363
40.591,11960,48.326,-9.8348
40.641,11963,47.835,-9.8332
40.691,11965,47.343,-9.8316
40.741,11967,46.852,-9.83
40.791,11970,46.36,-9.8285
40.841,11972,45.869,-9.8269
40.891,11974,45.377,-9.8254
40.941,11976,44.886,-9.8239
40.991,11979,44.395,-9.8224
41.041,11981,43.904,-9.8209
41.091,11983,43.413,-9.8195
41.141,11985,42.922,-9.8181
41.191,11987,42.431,-9.8167
41.241,11990,41.94,-9.8153
41.291,11992,41.45,-9.814
41.341,11994,40.959,-9.8126
41.391,11996,40.468,-9.8112
41.441,11998,39.978,-9.8098
41.491,12000,39.487,-9.8085
41.541,12002,38.997,-9.8072
41.591,12004,38.507,-9.8059
41.641,12005,38.016,-9.8047
41.691,12007,37.526,-9.8035
41.741,12009,37.036,-9.8023
41.791,12011,36.546,-9.8011
41.841,12013,36.056,-9.7999
41.891,12015,35.566,-9.7987
41.941,12016,35.076,-9.7976
41.991,12018,34.586,-9.7964
42.041,12020,34.096,-9.7953
42.091,12022,33.607,-9.7942
42.141,12023,33.117,-9.7931
42.191,12025,32.627,-9.792
42.241,12027,32.138,-9.7909
42.291,12028,31.648,-9.7899
42.341,12030,31.159,-9.7889
42.391,12031,30.669,-9.7878
42.441,12033,30.18,-9.7868
42.491,12034,29.691,-9.7859
42.541,12036,29.201,-9.7849
42.591,12037,28.712,-9.7839
42.641,12039,28.223,-9.783
42.691,12040,27.734,-9.782
42.741,12041,27.245,-9.7811
42.791,12043,26.756,-9.7801
42.841,12044,26.267,-9.7793
42.891,12045,25.778,-9.7783
42.941,12047,25.289,-9.7775
42.991,12048,24.8,-9.7767
43.041,12049,24.311,-9.776
43.091,12050,23.822,-9.7752
43.141,12051,23.334,-9.7743
43.191,12053,22.845,-9.7736
43.241,12054,22.356,-9.7729
43.291,12055,21.868,-9.7721
43.341,12056,21.379,-9.7714
43.391,12057,20.891,-9.7707
43.441,12058,20.402,-9.7699
43.491,12059,19.914,-9.7691
43.541,12060,19.425,-9.7684
43.591,12061,18.937,-9.7677
43.641,12062,18.448,-9.767
43.691,12063,17.96,-9.7664
43.741,12064,17.472,-9.7657
43.791,12065,16.984,-9.7651
43.841,12065,16.495,-9.7644
43.891,12066,16.007,-9.7637
43.941,12067,15.519,-9.7632
43.991,12068,15.031,-9.7626
44.041,12069,14.543,-9.7621
44.091,12069,14.055,-9.7614
44.141,12070,13.567,-9.7607
44.191,12071,13.078,-9.76
44.241,12071,12.591,-9.7595
44.291,12072,12.103,-9.7589
44.341,12072,11.615,-9.7583
44.391,12073,11.127,-9.7577
44.441,12074,10.639,-9.7572
44.491,12074,10.151,-9.7566
44.541,12075,9.6632,-9.7559
44.591,12075,9.1754,-9.7554
44.641,12076,8.6876,-9.755
44.691,12076,8.1999,-9.7543
44.741,12076,7.7122,-9.754
44.791,12077,7.2245,-9.7534
44.841,12077,6.7369,-9.7528
44.891,12077,6.2492,-9.752
44.941,12078,5.7616,-9.7514
44.991,12078,5.2741,-9.7508
45.041,12078,4.7866,-9.7502
45.091,12078,4.2991,-9.7502
45.141,12079,3.8116,-9.7502
45.191,12079,3.3241,-9.7492
45.241,12079,2.8366,-9.7544
45.291,12079,2.3489,-9.7543
45.341,12079,1.8612,-9.7542
45.391,12079,1.3734,-9.7541
45.441,12079,0.88574,-9.7541
45.491,12079,0.39804,-9.754
45.541,12079,-0.089663,-9.7539
45.591,12079,-0.57735,-9.7537
45.641,12079,-1.065,-9.7535
45.691,12079,-1.5527,-9.7534
45.741,12079,-2.0404,-9.7531
45.791,12079,-2.528,-9.7528
45.841,12079,-3.0156,-9.7522
45.891,12079,-3.5032,-9.7518
45.941,12079,-3.9908,-9.7513
45.991,12078,-4.4784,-9.7508
46.041,12078,-4.9659,-9.7501
46.091,12078,-5.4534,-9.7493
46.141,12078,-5.9408,-9.7482
46.191,12077,-6.4282,-9.7471
46.241,12077,-6.9155,-9.7458
46.291,12077,-7.4028,-9.7444
46.341,12076,-7.89,-9.7426
46.391,12076,-8.377,-9.7409
46.441,12075,-8.864,-9.7388
46.491,12075,-9.3509,-9.7365
46.541,12074,-9.8377,-9.7342
46.591,12074,-10.324,-9.7315
46.641,12073,-10.811,-9.7287
46.691,12073,-11.297,-9.7258
46.741,12072,-11.783,-9.7221
46.791,12072,-12.269,-9.7189
46.841,12071,-12.755,-9.7136
46.891,12070,-13.241,-9.7078
46.941,12070,-13.726,-9.7034
46.991,12069,-14.211,-9.6972
47.041,12068,-14.696,-9.6944
47.091,12068,-15.18,-9.6906
47.141,12067,-15.665,-9.6861
47.191,12066,-16.149,-9.6822
47.241,12065,-16.633,-9.6799
47.291,12064,-17.117,-9.6762
47.341,12063,-17.601,-9.6717
47.391,12063,-18.084,-9.6683
47.441,12062,-18.568,-9.6635
47.491,12061,-19.051,-9.6604
47.541,12060,-19.534,-9.6566
47.591,12059,-20.016,-9.6501
47.641,12058,-20.499,-9.6456
47.691,12057,-20.981,-9.6398
47.741,12056,-21.463,-9.6337
47.791,12055,-21.944,-9.6272
47.841,12053,-22.425,-9.6195
47.891,12052,-22.906,-9.6138
47.941,12051,-23.387,-9.6076
47.991,12050,-23.867,-9.5999
48.041,12049,-24.347,-9.5957
48.091,12048,-24.826,-9.59
48.141,12046,-25.306,-9.5805
48.191,12045,-25.784,-9.5715
48.241,12044,-26.263,-9.5635
48.291,12042,-26.741,-9.5559
48.341,12041,-27.218,-9.5469
48.391,12040,-27.696,-9.5394
48.441,12038,-28.172,-9.5296
48.491,12037,-28.649,-9.5216
48.541,12035,-29.124,-9.5134
48.591,12034,-29.6,-9.5059
48.641,12032,-30.075,-9.4975
48.691,12031,-30.55,-9.4896
48.741,12029,-31.024,-9.4769
48.791,12028,-31.497,-9.4639
48.841,12026,-31.97,-9.4521
48.891,12025,-32.443,-9.4382
48.941,12023,-32.914,-9.4279
48.991,12021,-33.385,-9.4122
49.041,12020,-33.855,-9.3977
49.091,12018,-34.325,-9.3857
49.141,12016,-34.794,-9.3703
49.191,12014,-35.262,-9.3531
49.241,12013,-35.729,-9.3359
49.291,12011,-36.196,-9.3163
49.341,12009,-36.661,-9.2985
49.391,12007,-37.125,-9.2751
49.441,12005,-37.588,-9.2518
49.491,12003,-38.05,-9.2248
49.541,12002,-38.511,-9.2009
49.591,12000,-38.97,-9.1777
49.641,11998,-39.429,-9.1527
49.691,11996,-39.886,-9.1253
49.741,11994,-40.341,-9.0994
49.791,11992,-40.796,-9.0705
49.841,11990,-41.248,-9.0411
49.891,11987,-41.7,-9.0129
49.941,11985,-42.15,-8.9802
49.991,11983,-42.598,-8.9428
50.041,11981,-43.044,-8.909
50.091,11979,-43.488,-8.868
50.141,11977,-43.931,-8.8267
50.191,11975,-44.371,-8.785
50.241,11972,-44.809,-8.7464
50.291,11970,-45.246,-8.7015
50.341,11968,-45.68,-8.6614
50.391,11966,-46.112,-8.6188
50.441,11963,-46.541,-8.5665
50.491,11961,-46.968,-8.5228
50.541,11959,-47.393,-8.4708
50.591,11956,-47.816,-8.4165
50.641,11954,-48.235,-8.3612
50.691,11951,-48.652,-8.3009
50.741,11949,-49.065,-8.2477
50.791,11946,-49.476,-8.1869
50.841,11944,-49.884,-8.1321
50.891,11941,-50.289,-8.0649
50.941,11939,-50.691,-7.9989
50.991,11936,-51.089,-7.9308
51.041,11934,-51.484,-7.8631
51.091,11931,-51.875,-7.7973
51.141,11929,-52.263,-7.7241
51.191,11926,-52.648,-7.6517
51.241,11923,-53.028,-7.5763
51.291,11921,-53.405,-7.5015
51.341,11918,-53.779,-7.4325
51.391,11915,-54.149,-7.368
51.441,11913,-54.515,-7.2835
51.491,11910,-54.877,-7.2014
51.541,11907,-55.236,-7.1362
51.591,11904,-55.591,-7.065
51.641,11902,-55.942,-6.9956
51.691,11899,-56.29,-6.9193
51.741,11896,-56.634,-6.8403
51.791,11893,-56.974,-6.7623
51.841,11890,-57.31,-6.6687
51.891,11887,-57.641,-6.5925
51.941,11884,-57.969,-6.5126
51.991,11882,-58.293,-6.4344
52.041,11879,-58.612,-6.3408
52.091,11876,-58.927,-6.2753
52.141,11873,-59.239,-6.2055
52.191,11870,-59.548,-6.1329
52.241,11867,-59.853,-6.0563
52.291,11864,-60.154,-5.9952
52.341,11861,-60.452,-5.9349
52.391,11858,-60.747,-5.8783
52.441,11855,-61.04,-5.811
52.491,11852,-61.329,-5.7509
52.541,11849,-61.615,-5.7015
52.591,11845,-61.899,-5.6581
52.641,11842,-62.181,-5.6151
52.691,11839,-62.461,-5.5739
52.741,11836,-62.738,-5.5347
52.791,11833,-63.014,-5.4853
52.841,11830,-63.287,-5.4475
52.891,11827,-63.558,-5.4055
52.941,11823,-63.828,-5.3845
52.991,11820,-64.096,-5.3489
53.041,11817,-64.363,-5.3201
53.091,11814,-64.628,-5.2652
53.141,11811,-64.89,-5.2355
53.191,11807,-65.151,-5.2043
53.241,11804,-65.411,-5.1842
53.291,11801,-65.67,-5.1783
53.341,11798,-65.929,-5.171
53.391,11794,-66.187,-5.1658
53.441,11791,-66.445,-5.157
53.491,11788,-66.703,-5.1734
53.541,11784,-66.962,-5.1712
53.591,11781,-67.221,-5.1727
53.641,11777,-67.479,-5.183
53.691,11774,-67.739,-5.1962
53.741,11771,-67.999,-5.2152
53.791,11767,-68.26,-5.2351
53.841,11764,-68.523,-5.2522
53.891,11760,-68.786,-5.2668
53.941,11757,-69.05,-5.2931
53.991,11754,-69.315,-5.3087
54.041,11750,-69.58,-5.3173
54.091,11747,-69.847,-5.3425
54.141,11743,-70.115,-5.3737
54.191,11740,-70.384,-5.3923
54.241,11736,-70.654,-5.4248
54.291,11733,-70.926,-5.4544
54.341,11729,-71.2,-5.4839
54.391,11725,-71.475,-5.5098
54.441,11722,-71.751,-5.5513
54.491,11718,-72.029,-5.5818
54.541,11715,-72.309,-5.602
54.591,11711,-72.59,-5.6207
54.641,11707,-72.871,-5.6517
54.691,11704,-73.155,-5.6764
54.741,11700,-73.439,-5.7061
54.791,11696,-73.725,-5.7125
54.841,11693,-74.011,-5.7259
54.891,11689,-74.297,-5.7369
54.941,11685,-74.584,-5.7506
54.991,11682,-74.872,-5.7568
55.041,11678,-75.16,-5.7555
55.091,11674,-75.448,-5.7594
55.141,11670,-75.736,-5.7602
55.191,11666,-76.024,-5.758
55.241,11663,-76.312,-5.7598
55.291,11659,-76.6,-5.7512
55.341,11655,-76.886,-5.7186
55.391,11651,-77.171,-5.6847
55.441,11647,-77.455,-5.6478
55.491,11643,-77.736,-5.6117
55.541,11639,-78.016,-5.5679
55.591,11636,-78.293,-5.5211
55.641,11632,-78.568,-5.4789
55.691,11628,-78.841,-5.4352
55.741,11624,-79.111,-5.3841
55.791,11620,-79.379,-5.3152
55.841,11616,-79.643,-5.2569
55.891,11612,-79.904,-5.1693
55.941,11608,-80.16,-5.0849
55.991,11604,-80.412,-4.9867
56.041,11600,-80.659,-4.8852
56.091,11596,-80.9,-4.7741
56.141,11592,-81.136,-4.6671
56.191,11588,-81.367,-4.5614
56.241,11584,-81.592,-4.4438
56.291,11579,-81.811,-4.3163
56.341,11575,-82.024,-4.1868
56.391,11571,-82.23,-4.059
56.441,11567,-82.43,-3.9202
56.491,11563,-82.622,-3.788
56.541,11559,-82.808,-3.6333
56.591,11555,-82.986,-3.4892
56.641,11551,-83.157,-3.3338
56.691,11546,-83.319,-3.1667
56.741,11542,-83.473,-2.9976
56.791,11538,-83.619,-2.8506
56.841,11534,-83.758,-2.6903
56.891,11530,-83.888,-2.5258
56.941,11525,-84.011,-2.3721
56.991,11521,-84.125,-2.2061
57.041,11517,-84.231,-2.043
57.091,11513,-84.329,-1.8684
57.141,11509,-84.419,-1.7033
57.191,11504,-84.499,-1.5325
57.241,11500,-84.572,-1.3871
57.291,11496,-84.638,-1.2494
57.341,11492,-84.697,-1.1078
57.391,11488,-84.749,-0.97679
57.441,11483,-84.795,-0.86076
57.491,11479,-84.835,-0.73695
57.541,11475,-84.869,-0.63074
57.591,11471,-84.898,-0.51415
57.641,11466,-84.921,-0.4066
57.691,11462,-84.939,-0.30634
57.741,11458,-84.952,-0.22705
57.791,11454,-84.961,-0.15152
57.841,11449,-84.968,-0.10759
57.891,11445,-84.972,-0.078062
57.941,11441,-84.976,-0.056677
57.991,11437,-84.978,-0.034133
58.041,11432,-84.979,-4.7663e-4
58.091,11428,-84.978,0.037596
58.141,11424,-84.975,0.057339
58.191,11420,-84.973,0.047958
58.241,11415,-84.971,0.03095
58.291,11411,-84.97,0.015915
58.341,11407,-84.969,0.012471
58.391,11403,-84.969,-0.015745
58.441,11398,-84.97,-0.042552
58.491,11394,-84.973,-0.085557
58.541,11390,-84.979,-0.12982
58.591,11386,-84.987,-0.19719
58.641,11381,-84.998,-0.2457
58.691,11377,-85.011,-0.29017
58.741,11373,-85.028,-0.36593
58.791,11369,-85.048,-0.4401
58.841,11364,-85.072,-0.51882
58.891,11360,-85.1,-0.59827
58.941,11356,-85.132,-0.68954
58.991,11352,-85.169,-0.78282
59.041,11347,-85.21,-0.86297
59.091,11343,-85.255,-0.94092
59.141,11339,-85.304,-1.0095
59.191,11334,-85.357,-1.1063
59.241,11330,-85.414,-1.1814
59.291,11326,-85.475,-1.2489
59.341,11322,-85.539,-1.3329
59.391,11317,-85.607,-1.3933
59.441,11313,-85.678,-1.4469
59.491,11309,-85.752,-1.5061
59.541,11305,-85.829,-1.5643
59.591,11300,-85.908,-1.6068
59.641,11296,-85.989,-1.6297
59.691,11292,-86.072,-1.6573
59.741,11287,-86.155,-1.6737
59.791,11283,-86.239,-1.6938
59.841,11279,-86.324,-1.708
59.891,11274,-86.409,-1.7054
59.941,11270,-86.494,-1.6823
59.991,11266,-86.577,-1.6458
60.041,11261,-86.659,-1.6241
60.091,11257,-86.74,-1.5977
60.141,11253,-86.819,-1.5671
60.191,11248,-86.896,-1.511
60.241,11244,-86.97,-1.4544
60.291,11240,-87.041,-1.3886
60.341,11235,-87.109,-1.3098
60.391,11231,-87.172,-1.2222
60.441,11227,-87.231,-1.1359
60.491,11222,-87.286,-1.0535
60.541,11218,-87.336,-0.9404
60.591,11214,-87.38,-0.8185
60.641,11209,-87.418,-0.71351
60.691,11205,-87.451,-0.58654
60.741,11200,-87.476,-0.44366
60.791,11196,-87.495,-0.31832
60.841,11192,-87.508,-0.17982
60.891,11187,-87.513,-0.034029
60.941,11183,-87.511,0.1165
60.991,11179,-87.502,0.26214
61.041,11174,-87.485,0.41752
61.091,11170,-87.46,0.56095
61.141,11165,-87.428,0.71387
61.191,11161,-87.389,0.88305
61.241,11157,-87.34,1.0437
61.291,11152,-87.284,1.1989
61.341,11148,-87.221,1.3421
61.391,11144,-87.15,1.5037
61.441,11139,-87.07,1.6704
61.491,11135,-86.983,1.8307
61.541,11131,-86.888,1.9571
61.591,11126,-86.787,2.0892
61.641,11122,-86.679,2.2099
61.691,11118,-86.566,2.3342
61.741,11113,-86.446,2.4343
61.791,11109,-86.322,2.5374
61.841,11105,-86.193,2.6392
61.891,11100,-86.058,2.7349
61.941,11096,-85.919,2.8153
61.991,11092,-85.777,2.8755
62.041,11087,-85.632,2.9419
62.091,11083,-85.484,2.9762
62.141,11079,-85.334,3.0126
62.191,11075,-85.182,3.0471
62.241,11070,-85.029,3.0722
62.291,11066,-84.875,3.0793
62.341,11062,-84.721,3.0765
62.391,11058,-84.568,3.053
62.441,11053,-84.416,3.0235
62.491,11049,-84.266,2.9873
62.541,11045,-84.118,2.945
62.591,11041,-83.971,2.9006
62.641,11037,-83.828,2.8417
62.691,11032,-83.687,2.7699
62.741,11028,-83.551,2.6792
62.791,11024,-83.419,2.6107
62.841,11020,-83.291,2.5142
62.891,11016,-83.167,2.4283
62.941,11012,-83.048,2.342
62.991,11007,-82.933,2.2474
63.041,11003,-82.823,2.1533
63.091,10999,-82.718,2.0605
63.141,10995,-82.617,1.9683
63.191,10991,-82.521,1.8665
63.241,10987,-82.431,1.7558
63.291,10983,-82.346,1.6464
63.341,10978,-82.266,1.5356
63.391,10974,-82.192,1.4393
63.441,10970,-82.122,1.3349
63.491,10966,-82.058,1.2262
63.541,10962,-81.999,1.1325
63.591,10958,-81.945,1.0495
63.641,10954,-81.894,0.976
63.691,10950,-81.847,0.90472
63.741,10946,-81.804,0.8422
63.791,10942,-81.763,0.78101
63.841,10938,-81.725,0.73575
63.891,10933,-81.69,0.69148
63.941,10929,-81.656,0.65955
63.991,10925,-81.624,0.62287
64.041,10921,-81.593,0.61241
64.091,10917,-81.562,0.60882
64.141,10913,-81.532,0.615
64.191,10909,-81.501,0.6317
64.241,10905,-81.469,0.66235
64.291,10901,-81.435,0.6938
64.341,10897,-81.399,0.73249
64.391,10893,-81.361,0.79502
64.441,10889,-81.32,0.85818
64.491,10885,-81.275,0.9274
64.541,10880,-81.227,1.0099
64.591,10876,-81.174,1.0858
64.641,10872,-81.118,1.1751
64.691,10868,-81.057,1.2655
64.741,10864,-80.991,1.375
64.791,10860,-80.919,1.491
64.841,10856,-80.842,1.6112
64.891,10852,-80.758,1.7306
64.941,10848,-80.669,1.847
64.991,10844,-80.573,1.9752
65.041,10840,-80.471,2.1051
65.091,10836,-80.363,2.2378
65.141,10832,-80.247,2.3723
65.191,10828,-80.126,2.4891
65.241,10824,-79.998,2.6147
65.291,10820,-79.864,2.7361
65.341,10816,-79.724,2.8648
65.391,10812,-79.578,2.9793
65.441,10808,-79.426,3.1033
65.491,10804,-79.268,3.2117
65.541,10800,-79.105,3.3125
65.591,10796,-78.937,3.4151
65.641,10792,-78.764,3.5131
65.691,10788,-78.586,3.6005
65.741,10784,-78.404,3.6794
65.791,10780,-78.218,3.7496
65.841,10777,-78.029,3.8109
65.891,10773,-77.837,3.8666
65.941,10769,-77.642,3.9179
65.991,10765,-77.445,3.9512
66.041,10761,-77.247,3.9746
66.091,10757,-77.048,3.9914
66.141,10753,-76.848,3.9987
66.191,10749,-76.648,3.9962
66.241,10746,-76.449,3.9822
66.291,10742,-76.25,3.9656
66.341,10738,-76.053,3.9394
66.391,10734,-75.856,3.9095
66.441,10730,-75.662,3.8714
66.491,10727,-75.469,3.8172
66.541,10723,-75.28,3.7588
66.591,10719,-75.094,3.6926
66.641,10715,-74.911,3.6211
66.691,10712,-74.732,3.5424
66.741,10708,-74.557,3.4604
66.791,10704,-74.386,3.3759
66.841,10700,-74.219,3.2847
66.891,10697,-74.057,3.1935
66.941,10693,-73.9,3.0974
66.991,10689,-73.748,3
67.041,10686,-73.6,2.8962
67.091,10682,-73.458,2.7954
67.141,10678,-73.321,2.6944
67.191,10675,-73.188,2.5997
67.241,10671,-73.061,2.5065
67.291,10667,-72.938,2.4091
67.341,10664,-72.82,2.3092
67.391,10660,-72.707,2.216
67.441,10656,-72.598,2.1187
67.491,10653,-72.495,2.0308
67.541,10649,-72.395,1.9465
67.591,10646,-72.3,1.8647
67.641,10642,-72.208,1.7918
67.691,10638,-72.121,1.7235
67.741,10635,-72.036,1.6653
67.791,10631,-71.954,1.6045
67.841,10628,-71.875,1.5524
67.891,10624,-71.799,1.5082
67.941,10620,-71.724,1.4667
67.991,10617,-71.652,1.4425
68.041,10613,-71.58,1.4182
68.091,10610,-71.51,1.4005
68.141,10606,-71.44,1.3945
68.191,10602,-71.37,1.3898
68.241,10599,-71.301,1.3927
68.291,10595,-71.231,1.4064
68.341,10592,-71.16,1.4324
68.391,10588,-71.088,1.4594
68.441,10585,-71.014,1.4949
68.491,10581,-70.938,1.5413
68.541,10578,-70.86,1.5887
68.591,10574,-70.779,1.6354
68.641,10571,-70.696,1.6943
68.691,10567,-70.61,1.7563
68.741,10563,-70.52,1.8229
68.791,10560,-70.427,1.8931
68.841,10556,-70.331,1.9631
68.891,10553,-70.231,2.0371
68.941,10549,-70.127,2.1179
68.991,10546,-70.019,2.1977
69.041,10542,-69.907,2.2791
69.091,10539,-69.791,2.3606
69.141,10535,-69.671,2.4435
69.191,10532,-69.547,2.525
69.241,10528,-69.419,2.6077
69.291,10525,-69.286,2.6853
69.341,10522,-69.15,2.7628
69.391,10518,-69.01,2.8386
69.441,10515,-68.866,2.9097
69.491,10511,-68.719,2.9788
69.541,10508,-68.569,3.0411
69.591,10504,-68.415,3.0979
69.641,10501,-68.259,3.1507
69.691,10497,-68.1,3.199
69.741,10494,-67.939,3.2409
69.791,10491,-67.776,3.2794
69.841,10487,-67.611,3.3125
69.891,10484,-67.445,3.3395
69.941,10481,-67.277,3.36
69.991,10477,-67.109,3.3742
70.041,10474,-66.94,3.3813
70.091,10471,-66.771,3.382
70.141,10467,-66.602,3.3763
70.191,10464,-66.434,3.3646
70.241,10461,-66.266,3.3471
70.291,10457,-66.099,3.3239
70.341,10454,-65.933,3.2951
70.391,10451,-65.769,3.261
70.441,10447,-65.607,3.2217
70.491,10444,-65.447,3.1773
70.541,10441,-65.29,3.1283
70.591,10438,-65.135,3.0746
70.641,10434,-64.982,3.0168
70.691,10431,-64.833,2.9553
70.741,10428,-64.687,2.8902
70.791,10425,-64.544,2.8222
70.841,10421,-64.405,2.7515
70.891,10418,-64.269,2.6787
70.941,10415,-64.137,2.6043
70.991,10412,-64.009,2.5286
71.041,10409,-63.884,2.452
71.091,10405,-63.763,2.3752
71.141,10402,-63.646,2.2986
71.191,10399,-63.533,2.2224
71.241,10396,-63.424,2.1465
71.291,10393,-63.319,2.0715
71.341,10389,-63.217,1.9992
71.391,10386,-63.119,1.9286
71.441,10383,-63.024,1.8609
71.491,10380,-62.933,1.796
71.541,10377,-62.844,1.734
71.591,10374,-62.759,1.6744
71.641,10371,-62.677,1.6172
71.691,10367,-62.598,1.5637
71.741,10364,-62.521,1.5133
71.791,10361,-62.446,1.4665
71.841,10358,-62.374,1.4237
71.891,10355,-62.304,1.3867
71.941,10352,-62.235,1.3552
71.991,10349,-62.168,1.3271
72.041,10346,-62.102,1.3033
72.091,10343,-62.038,1.283
72.141,10339,-61.974,1.2671
72.191,10336,-61.911,1.2558
72.241,10333,-61.848,1.2491
72.291,10330,-61.786,1.2469
72.341,10327,-61.724,1.2492
72.391,10324,-61.661,1.2561
72.441,10321,-61.598,1.2663
72.491,10318,-61.534,1.2803
72.541,10315,-61.47,1.2981
72.591,10312,-61.404,1.3197
72.641,10309,-61.338,1.3451
72.691,10306,-61.27,1.3737
72.741,10302,-61.2,1.4057
72.791,10299,-61.129,1.4407
72.841,10296,-61.056,1.4786
72.891,10293,-60.981,1.5189
72.941,10290,-60.904,1.5613
72.991,10287,-60.825,1.6054
73.041,10284,-60.744,1.6506
73.091,10281,-60.66,1.6969
73.141,10278,-60.574,1.7437
73.191,10275,-60.486,1.7912
73.241,10272,-60.395,1.8385
73.291,10269,-60.302,1.8857
73.341,10266,-60.206,1.9319
73.391,10263,-60.109,1.9767
73.441,10260,-60.009,2.0196
73.491,10257,-59.907,2.0608
73.541,10254,-59.803,2.1001
73.591,10251,-59.697,2.1362
73.641,10248,-59.589,2.1708
73.691,10245,-59.48,2.2003
73.741,10242,-59.369,2.2284
73.791,10239,-59.257,2.2514
73.841,10236,-59.144,2.2727
73.891,10233,-59.03,2.2901
73.941,10230,-58.915,2.3047
73.991,10227,-58.799,2.3145
74.041,10224,-58.683,2.3227
74.091,10221,-58.567,2.3267
74.141,10219,-58.451,2.3255
74.191,10216,-58.335,2.3209
74.241,10213,-58.219,2.3118
74.291,10210,-58.104,2.2992
74.341,10207,-57.989,2.2822
74.391,10204,-57.875,2.2613
74.441,10201,-57.763,2.2376
74.491,10198,-57.652,2.2084
74.541,10195,-57.542,2.1785
74.591,10192,-57.434,2.1447
74.641,10190,-57.328,2.1116
74.691,10187,-57.223,2.0711
74.741,10184,-57.121,2.0288
74.791,10181,-57.02,1.9837
74.841,10178,-56.922,1.9385
74.891,10175,-56.826,1.8883
74.941,10173,-56.733,1.8401
74.991,10170,-56.642,1.7897
75.041,10167,-56.554,1.7372
75.091,10164,-56.469,1.6841
75.141,10161,-56.386,1.6289
75.191,10158,-56.306,1.5738
75.241,10156,-56.229,1.5199
75.291,10153,-56.154,1.4659
75.341,10150,-56.082,1.4109
75.391,10147,-56.013,1.3578
75.441,10144,-55.946,1.304
75.491,10142,-55.882,1.2544
75.541,10139,-55.821,1.2024
75.591,10136,-55.762,1.1522
75.641,10133,-55.706,1.1032
75.691,10130,-55.652,1.0573
75.741,10128,-55.6,1.0134
75.791,10125,-55.55,0.97129
75.841,10122,-55.503,0.93235
75.891,10119,-55.457,0.89641
75.941,10117,-55.413,0.86187
75.991,10114,-55.371,0.83099
76.041,10111,-55.33,0.80371
76.091,10108,-55.29,0.77768
76.141,10105,-55.252,0.75468
76.191,10103,-55.215,0.73537
76.241,10100,-55.178,0.72151
76.291,10097,-55.143,0.70978
76.341,10094,-55.107,0.69964
76.391,10092,-55.073,0.69232
76.441,10089,-55.038,0.68739
76.491,10086,-55.004,0.68816
76.541,10083,-54.969,0.69075
76.591,10081,-54.935,0.69539
76.641,10078,-54.9,0.70242
76.691,10075,-54.864,0.71196
76.741,10072,-54.828,0.72561
76.791,10070,-54.792,0.74023
76.841,10067,-54.754,0.75741
76.891,10064,-54.716,0.77563
76.941,10061,-54.677,0.79561
76.991,10059,-54.636,0.82034
77.041,10056,-54.595,0.84476
77.091,10053,-54.552,0.87073
77.141,10051,-54.508,0.89629
77.191,10048,-54.462,0.922
77.241,10045,-54.415,0.94903
77.291,10042,-54.367,0.97851
77.341,10040,-54.318,1.0088
77.391,10037,-54.266,1.0364
77.441,10034,-54.214,1.0648
77.491,10032,-54.16,1.0938
77.541,10029,-54.105,1.1239
77.591,10026,-54.048,1.154
77.641,10023,-53.989,1.1826
77.691,10021,-53.929,1.2087
77.741,10018,-53.868,1.2344
77.791,10015,-53.806,1.2547
77.841,10013,-53.743,1.2768
77.891,10010,-53.678,1.2966
77.941,10007,-53.613,1.3126
77.991,10005,-53.547,1.3347
78.041,10002,-53.48,1.3486
78.091,9999.3,-53.412,1.3571
78.141,9996.6,-53.344,1.368
78.191,9993.9,-53.275,1.3784
78.241,9991.3,-53.206,1.3837
78.291,9988.6,-53.137,1.39
78.341,9985.9,-53.068,1.3888
78.391,9983.3,-52.998,1.3865
78.441,9980.6,-52.929,1.3812
78.491,9978,-52.86,1.376
78.541,9975.4,-52.791,1.3706
78.591,9972.7,-52.723,1.3609
78.641,9970.1,-52.655,1.3419
