mach,alpha_deg,protuberance,cd_power_off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
0.12,14.0,0.0,0.83,0.805,0.451,0.424,1.626,87.169
0.12,14.0,1.0,0.984,0.958,0.608,0.582,1.626,87.169
0.12,15.0,0.0,0.89,0.864,0.455,0.428,1.742,87.169
0.12,15.0,1.0,1.044,1.018,0.614,0.588,1.742,87.169
0.13,0.0,0.0,0.422,0.397,0.422,0.397,0.0,87.169
0.13,0.0,1.0,0.57,0.546,0.57,0.546,0.0,87.169
0.13,1.0,0.0,0.424,0.399,0.422,0.397,0.116,87.169
0.13,1.0,1.0,0.572,0.548,0.571,0.546,0.116,87.169
0.13,2.0,0.0,0.43,0.405,0.422,0.398,0.232,87.169
0.13,2.0,1.0,0.579,0.554,0.571,0.546,0.232,87.169
0.13,3.0,0.0,0.441,0.416,0.423,0.398,0.348,87.169
0.13,3.0,1.0,0.589,0.565,0.572,0.547,0.348,87.169
0.13,4.0,0.0,0.455,0.43,0.424,0.399,0.464,87.169
0.13,4.0,1.0,0.604,0.579,0.573,0.548,0.464,87.169
0.13,5.0,0.0,0.474,0.449,0.425,0.4,0.581,87.169
0.13,5.0,1.0,0.623,0.598,0.575,0.55,0.581,87.169
0.13,6.0,0.0,0.497,0.472,0.426,0.401,0.697,87.169
0.13,6.0,1.0,0.646,0.622,0.577,0.552,0.697,87.169
0.13,7.0,0.0,0.524,0.499,0.428,0.403,0.813,87.169
0.13,7.0,1.0,0.674,0.649,0.579,0.554,0.813,87.169
0.13,8.0,0.0,0.555,0.53,0.43,0.405,0.929,87.169
0.13,8.0,1.0,0.705,0.68,0.582,0.556,0.929,87.169
0.13,9.0,0.0,0.59,0.565,0.432,0.407,1.045,87.169
0.13,9.0,1.0,0.741,0.716,0.585,0.559,1.045,87.169
0.13,10.0,0.0,0.63,0.605,0.435,0.409,1.161,87.169
0.13,10.0,1.0,0.781,0.756,0.588,0.563,1.161,87.169
0.13,11.0,0.0,0.673,0.648,0.438,0.412,1.277,87.169
0.13,11.0,1.0,0.825,0.8,0.592,0.566,1.277,87.169
0.13,12.0,0.0,0.721,0.696,0.441,0.415,1.393,87.169
0.13,12.0,1.0,0.873,0.848,0.596,0.57,1.393,87.169
0.13,13.0,0.0,0.772,0.747,0.444,0.418,1.509,87.169
0.13,13.0,1.0,0.925,0.9,0.601,0.575,1.509,87.169
0.13,14.0,0.0,0.828,0.802,0.448,0.422,1.626,87.169
0.13,14.0,1.0,0.981,0.956,0.606,0.58,1.626,87.169
0.13,15.0,0.0,0.887,0.862,0.452,0.426,1.742,87.169
0.13,15.0,1.0,1.041,1.016,0.611,0.585,1.742,87.169
0.14,0.0,0.0,0.419,0.395,0.419,0.395,0.0,87.169
0.14,0.0,1.0,0.568,0.543,0.568,0.543,0.0,87.169
0.14,1.0,0.0,0.421,0.397,0.419,0.395,0.116,87.169
0.14,1.0,1.0,0.57,0.545,0.568,0.543,0.116,87.169
0.14,2.0,0.0,0.428,0.403,0.42,0.395,0.232,87.169
0.14,2.0,1.0,0.576,0.552,0.569,0.544,0.232,87.169
0.14,3.0,0.0,0.438,0.413,0.42,0.396,0.348,87.169
0.14,3.0,1.0,0.587,0.562,0.57,0.545,0.348,87.169
0.14,4.0,0.0,0.453,0.428,0.421,0.397,0.464,87.169
0.14,4.0,1.0,0.602,0.577,0.571,0.546,0.464,87.169
0.14,5.0,0.0,0.472,0.447,0.423,0.398,0.581,87.169
0.14,5.0,1.0,0.621,0.596,0.572,0.547,0.581,87.169
0.14,6.0,0.0,0.494,0.47,0.424,0.399,0.697,87.169
0.14,6.0,1.0,0.644,0.619,0.574,0.549,0.697,87.169
0.14,7.0,0.0,0.522,0.497,0.426,0.401,0.813,87.169
0.14,7.0,1.0,0.671,0.646,0.577,0.552,0.813,87.169
0.14,8.0,0.0,0.553,0.528,0.428,0.402,0.929,87.169
0.14,8.0,1.0,0.703,0.678,0.579,0.554,0.929,87.169
0.14,9.0,0.0,0.588,0.563,0.43,0.405,1.045,87.169
0.14,9.0,1.0,0.739,0.714,0.582,0.557,1.045,87.169
0.14,10.0,0.0,0.627,0.602,0.432,0.407,1.161,87.169
0.14,10.0,1.0,0.778,0.753,0.586,0.56,1.161,87.169
0.14,11.0,0.0,0.671,0.646,0.435,0.41,1.277,87.169
0.14,11.0,1.0,0.822,0.797,0.589,0.564,1.277,87.169
0.14,12.0,0.0,0.718,0.693,0.438,0.413,1.393,87.169
0.14,12.0,1.0,0.87,0.845,0.594,0.568,1.393,87.169
0.14,13.0,0.0,0.77,0.745,0.442,0.416,1.509,87.169
0.14,13.0,1.0,0.922,0.897,0.598,0.572,1.509,87.169
0.14,14.0,0.0,0.825,0.8,0.445,0.419,1.626,87.169
0.14,14.0,1.0,0.979,0.953,0.603,0.577,1.626,87.169
0.14,15.0,0.0,0.885,0.859,0.449,0.423,1.742,87.169
0.14,15.0,1.0,1.039,1.013,0.609,0.582,1.742,87.169
0.15,0.0,0.0,0.417,0.392,0.417,0.392,0.0,87.169
0.15,0.0,1.0,0.566,0.541,0.566,0.541,0.0,87.169
0.15,1.0,0.0,0.419,0.395,0.417,0.393,0.116,87.169
0.15,1.0,1.0,0.568,0.543,0.566,0.541,0.116,87.169
0.15,2.0,0.0,0.425,0.401,0.418,0.393,0.232,87.169
0.15,2.0,1.0,0.574,0.55,0.566,0.542,0.232,87.169
0.15,3.0,0.0,0.436,0.411,0.418,0.394,0.348,87.169
0.15,3.0,1.0,0.585,0.56,0.567,0.543,0.348,87.169
0.15,4.0,0.0,0.451,0.426,0.419,0.394,0.464,87.169
0.15,4.0,1.0,0.6,0.575,0.569,0.544,0.464,87.169
0.15,5.0,0.0,0.469,0.445,0.42,0.395,0.581,87.169
0.15,5.0,1.0,0.619,0.594,0.57,0.545,0.581,87.169
0.15,6.0,0.0,0.492,0.467,0.422,0.397,0.697,87.169
0.15,6.0,1.0,0.642,0.617,0.572,0.547,0.697,87.169
0.15,7.0,0.0,0.519,0.494,0.423,0.398,0.813,87.169
0.15,7.0,1.0,0.669,0.644,0.574,0.549,0.813,87.169
0.15,8.0,0.0,0.55,0.526,0.425,0.4,0.929,87.169
0.15,8.0,1.0,0.701,0.676,0.577,0.552,0.929,87.169
0.15,9.0,0.0,0.586,0.561,0.428,0.402,1.045,87.169
0.15,9.0,1.0,0.736,0.711,0.58,0.555,1.045,87.169
0.15,10.0,0.0,0.625,0.6,0.43,0.405,1.161,87.169
0.15,10.0,1.0,0.776,0.751,0.583,0.558,1.161,87.169
0.15,11.0,0.0,0.669,0.643,0.433,0.407,1.277,87.169
0.15,11.0,1.0,0.82,0.795,0.587,0.562,1.277,87.169
0.15,12.0,0.0,0.716,0.691,0.436,0.41,1.393,87.169
0.15,12.0,1.0,0.868,0.843,0.591,0.566,1.393,87.169
0.15,13.0,0.0,0.768,0.742,0.439,0.413,1.509,87.169
0.15,13.0,1.0,0.92,0.895,0.596,0.57,1.509,87.169
0.15,14.0,0.0,0.823,0.798,0.443,0.417,1.626,87.169
0.15,14.0,1.0,0.976,0.951,0.601,0.575,1.626,87.169
0.15,15.0,0.0,0.883,0.857,0.447,0.421,1.742,87.169
0.15,15.0,1.0,1.036,1.011,0.606,0.58,1.742,87.169
0.16,0.0,0.0,0.415,0.39,0.415,0.39,0.0,87.169
0.16,0.0,1.0,0.564,0.539,0.564,0.539,0.0,87.169
0.16,1.0,0.0,0.417,0.392,0.415,0.39,0.116,87.169
0.16,1.0,1.0,0.566,0.541,0.564,0.539,0.116,87.169
0.16,2.0,0.0,0.423,0.399,0.416,0.391,0.232,87.169
0.16,2.0,1.0,0.572,0.547,0.564,0.54,0.232,87.169
0.16,3.0,0.0,0.434,0.409,0.416,0.391,0.348,87.169
0.16,3.0,1.0,0.583,0.558,0.565,0.54,0.348,87.169
0.16,4.0,0.0,0.448,0.424,0.417,0.392,0.464,87.169
0.16,4.0,1.0,0.597,0.573,0.566,0.542,0.464,87.169
0.16,5.0,0.0,0.467,0.442,0.418,0.393,0.581,87.169
0.16,5.0,1.0,0.616,0.592,0.568,0.543,0.581,87.169
0.16,6.0,0.0,0.49,0.465,0.42,0.395,0.697,87.169
0.16,6.0,1.0,0.64,0.615,0.57,0.545,0.697,87.169
0.16,7.0,0.0,0.517,0.492,0.421,0.396,0.813,87.169
0.16,7.0,1.0,0.667,0.642,0.572,0.547,0.813,87.169
0.16,8.0,0.0,0.548,0.523,0.423,0.398,0.929,87.169
0.16,8.0,1.0,0.698,0.674,0.575,0.55,0.929,87.169
0.16,9.0,0.0,0.584,0.559,0.425,0.4,1.045,87.169
0.16,9.0,1.0,0.734,0.709,0.578,0.552,1.045,87.169
0.16,10.0,0.0,0.623,0.598,0.428,0.402,1.161,87.169
0.16,10.0,1.0,0.774,0.749,0.581,0.556,1.161,87.169
0.16,11.0,0.0,0.666,0.641,0.431,0.405,1.277,87.169
0.16,11.0,1.0,0.818,0.793,0.585,0.559,1.277,87.169
0.16,12.0,0.0,0.714,0.689,0.434,0.408,1.393,87.169
0.16,12.0,1.0,0.866,0.841,0.589,0.563,1.393,87.169
0.16,13.0,0.0,0.765,0.74,0.437,0.411,1.509,87.169
0.16,13.0,1.0,0.918,0.893,0.594,0.568,1.509,87.169
0.16,14.0,0.0,0.821,0.796,0.441,0.415,1.626,87.169
0.16,14.0,1.0,0.974,0.949,0.599,0.572,1.626,87.169
0.16,15.0,0.0,0.88,0.855,0.445,0.418,1.742,87.169
0.16,15.0,1.0,1.034,1.009,0.604,0.578,1.742,87.169
0.17,0.0,0.0,0.413,0.388,0.413,0.388,0.0,87.169
0.17,0.0,1.0,0.562,0.537,0.562,0.537,0.0,87.169
0.17,1.0,0.0,0.415,0.39,0.413,0.388,0.116,87.169
0.17,1.0,1.0,0.564,0.539,0.562,0.537,0.116,87.169
0.17,2.0,0.0,0.421,0.397,0.414,0.389,0.232,87.169
0.17,2.0,1.0,0.57,0.545,0.562,0.538,0.232,87.169
0.17,3.0,0.0,0.432,0.407,0.414,0.389,0.348,87.169
0.17,3.0,1.0,0.581,0.556,0.563,0.538,0.348,87.169
0.17,4.0,0.0,0.446,0.422,0.415,0.39,0.464,87.169
0.17,4.0,1.0,0.595,0.571,0.564,0.54,0.464,87.169
0.17,5.0,0.0,0.465,0.44,0.416,0.391,0.581,87.169
0.17,5.0,1.0,0.614,0.59,0.566,0.541,0.581,87.169
0.17,6.0,0.0,0.488,0.463,0.418,0.393,0.697,87.169
0.17,6.0,1.0,0.638,0.613,0.568,0.543,0.697,87.169
0.17,7.0,0.0,0.515,0.49,0.419,0.394,0.813,87.169
0.17,7.0,1.0,0.665,0.64,0.57,0.545,0.813,87.169
0.17,8.0,0.0,0.546,0.521,0.421,0.396,0.929,87.169
0.17,8.0,1.0,0.696,0.672,0.573,0.548,0.929,87.169
0.17,9.0,0.0,0.582,0.557,0.423,0.398,1.045,87.169
0.17,9.0,1.0,0.732,0.707,0.576,0.55,1.045,87.169
0.17,10.0,0.0,0.621,0.596,0.426,0.4,1.161,87.169
0.17,10.0,1.0,0.772,0.747,0.579,0.554,1.161,87.169
0.17,11.0,0.0,0.664,0.639,0.429,0.403,1.277,87.169
0.17,11.0,1.0,0.816,0.791,0.583,0.557,1.277,87.169
0.17,12.0,0.0,0.712,0.687,0.432,0.406,1.393,87.169
0.17,12.0,1.0,0.864,0.839,0.587,0.561,1.393,87.169
0.17,13.0,0.0,0.763,0.738,0.435,0.409,1.509,87.169
0.17,13.0,1.0,0.916,0.891,0.592,0.566,1.509,87.169
0.17,14.0,0.0,0.819,0.793,0.439,0.412,1.626,87.169
0.17,14.0,1.0,0.972,0.947,0.597,0.57,1.626,87.169
0.17,15.0,0.0,0.878,0.853,0.443,0.416,1.742,87.169
0.17,15.0,1.0,1.032,1.007,0.602,0.576,1.742,87.169
0.18,0.0,0.0,0.411,0.386,0.411,0.386,0.0,87.169
0.18,0.0,1.0,0.56,0.535,0.56,0.535,0.0,87.169
0.18,1.0,0.0,0.413,0.389,0.411,0.387,0.116,87.169
0.18,1.0,1.0,0.562,0.537,0.56,0.535,0.116,87.169
0.18,2.0,0.0,0.419,0.395,0.412,0.387,0.232,87.169
0.18,2.0,1.0,0.568,0.544,0.56,0.536,0.232,87.169
0.18,3.0,0.0,0.43,0.405,0.412,0.387,0.348,87.169
0.18,3.0,1.0,0.579,0.554,0.561,0.537,0.348,87.169
0.18,4.0,0.0,0.445,0.42,0.413,0.388,0.464,87.169
0.18,4.0,1.0,0.594,0.569,0.562,0.538,0.464,87.169
0.18,5.0,0.0,0.463,0.439,0.414,0.389,0.581,87.169
0.18,5.0,1.0,0.612,0.588,0.564,0.539,0.581,87.169
0.18,6.0,0.0,0.486,0.461,0.416,0.391,0.697,87.169
0.18,6.0,1.0,0.636,0.611,0.566,0.541,0.697,87.169
0.18,7.0,0.0,0.513,0.488,0.417,0.392,0.813,87.169
0.18,7.0,1.0,0.663,0.638,0.568,0.543,0.813,87.169
0.18,8.0,0.0,0.544,0.52,0.419,0.394,0.929,87.169
0.18,8.0,1.0,0.695,0.67,0.571,0.546,0.929,87.169
0.18,9.0,0.0,0.58,0.555,0.421,0.396,1.045,87.169
0.18,9.0,1.0,0.73,0.705,0.574,0.549,1.045,87.169
0.18,10.0,0.0,0.619,0.594,0.424,0.398,1.161,87.169
0.18,10.0,1.0,0.77,0.745,0.577,0.552,1.161,87.169
0.18,11.0,0.0,0.663,0.637,0.427,0.401,1.277,87.169
0.18,11.0,1.0,0.814,0.789,0.581,0.555,1.277,87.169
0.18,12.0,0.0,0.71,0.685,0.43,0.404,1.393,87.169
0.18,12.0,1.0,0.862,0.837,0.585,0.559,1.393,87.169
0.18,13.0,0.0,0.761,0.736,0.433,0.407,1.509,87.169
0.18,13.0,1.0,0.914,0.889,0.59,0.564,1.509,87.169
0.18,14.0,0.0,0.817,0.792,0.437,0.41,1.626,87.169
0.18,14.0,1.0,0.97,0.945,0.595,0.568,1.626,87.169
0.18,15.0,0.0,0.876,0.851,0.441,0.414,1.742,87.169
0.18,15.0,1.0,1.03,1.005,0.6,0.573,1.742,87.169
0.19,0.0,0.0,0.409,0.385,0.409,0.385,0.0,87.169
0.19,0.0,1.0,0.558,0.533,0.558,0.533,0.0,87.169
0.19,1.0,0.0,0.411,0.387,0.409,0.385,0.116,87.169
0.19,1.0,1.0,0.56,0.535,0.558,0.533,0.116,87.169
0.19,2.0,0.0,0.418,0.393,0.41,0.385,0.232,87.169
0.19,2.0,1.0,0.566,0.542,0.559,0.534,0.232,87.169
0.19,3.0,0.0,0.428,0.403,0.41,0.386,0.348,87.169
0.19,3.0,1.0,0.577,0.552,0.559,0.535,0.348,87.169
0.19,4.0,0.0,0.443,0.418,0.411,0.387,0.464,87.169
0.19,4.0,1.0,0.592,0.567,0.561,0.536,0.464,87.169
0.19,5.0,0.0,0.461,0.437,0.412,0.388,0.581,87.169
0.19,5.0,1.0,0.611,0.586,0.562,0.537,0.581,87.169
0.19,6.0,0.0,0.484,0.46,0.414,0.389,0.697,87.169
0.19,6.0,1.0,0.634,0.609,0.564,0.539,0.697,87.169
0.19,7.0,0.0,0.511,0.487,0.415,0.39,0.813,87.169
0.19,7.0,1.0,0.661,0.636,0.566,0.541,0.813,87.169
0.19,8.0,0.0,0.543,0.518,0.417,0.392,0.929,87.169
0.19,8.0,1.0,0.693,0.668,0.569,0.544,0.929,87.169
0.19,9.0,0.0,0.578,0.553,0.42,0.394,1.045,87.169
0.19,9.0,1.0,0.728,0.703,0.572,0.547,1.045,87.169
0.19,10.0,0.0,0.617,0.592,0.422,0.397,1.161,87.169
0.19,10.0,1.0,0.768,0.743,0.575,0.55,1.161,87.169
0.19,11.0,0.0,0.661,0.636,0.425,0.399,1.277,87.169
0.19,11.0,1.0,0.812,0.787,0.579,0.553,1.277,87.169
0.19,12.0,0.0,0.708,0.683,0.428,0.402,1.393,87.169
0.19,12.0,1.0,0.86,0.835,0.583,0.557,1.393,87.169
0.19,13.0,0.0,0.76,0.734,0.431,0.405,1.509,87.169
0.19,13.0,1.0,0.912,0.887,0.588,0.562,1.509,87.169
0.19,14.0,0.0,0.815,0.79,0.435,0.409,1.626,87.169
0.19,14.0,1.0,0.968,0.943,0.593,0.566,1.626,87.169
0.19,15.0,0.0,0.875,0.849,0.439,0.412,1.742,87.169
0.19,15.0,1.0,1.028,1.003,0.598,0.572,1.742,87.169
0.2,0.0,0.0,0.408,0.383,0.408,0.383,0.0,87.169
0.2,0.0,1.0,0.556,0.532,0.556,0.532,0.0,87.169
0.2,1.0,0.0,0.41,0.385,0.408,0.383,0.116,87.169
0.2,1.0,1.0,0.558,0.534,0.556,0.532,0.116,87.169
0.2,2.0,0.0,0.416,0.391,0.408,0.383,0.232,87.169
0.2,2.0,1.0,0.565,0.54,0.557,0.532,0.232,87.169
0.2,3.0,0.0,0.426,0.402,0.409,0.384,0.348,87.169
0.2,3.0,1.0,0.575,0.551,0.558,0.533,0.348,87.169
0.2,4.0,0.0,0.441,0.416,0.41,0.385,0.464,87.169
0.2,4.0,1.0,0.59,0.565,0.559,0.534,0.464,87.169
0.2,5.0,0.0,0.46,0.435,0.411,0.386,0.581,87.169
0.2,5.0,1.0,0.609,0.584,0.56,0.536,0.581,87.169
0.2,6.0,0.0,0.483,0.458,0.412,0.387,0.697,87.169
0.2,6.0,1.0,0.632,0.607,0.562,0.537,0.697,87.169
0.2,7.0,0.0,0.51,0.485,0.414,0.389,0.813,87.169
0.2,7.0,1.0,0.659,0.635,0.565,0.54,0.813,87.169
0.2,8.0,0.0,0.541,0.516,0.416,0.39,0.929,87.169
0.2,8.0,1.0,0.691,0.666,0.567,0.542,0.929,87.169
0.2,9.0,0.0,0.576,0.551,0.418,0.393,1.045,87.169
0.2,9.0,1.0,0.727,0.702,0.57,0.545,1.045,87.169
0.2,10.0,0.0,0.616,0.59,0.42,0.395,1.161,87.169
0.2,10.0,1.0,0.766,0.741,0.574,0.548,1.161,87.169
0.2,11.0,0.0,0.659,0.634,0.423,0.397,1.277,87.169
0.2,11.0,1.0,0.81,0.785,0.577,0.552,1.277,87.169
0.2,12.0,0.0,0.706,0.681,0.426,0.4,1.393,87.169
0.2,12.0,1.0,0.858,0.833,0.581,0.556,1.393,87.169
0.2,13.0,0.0,0.758,0.733,0.429,0.403,1.509,87.169
0.2,13.0,1.0,0.91,0.885,0.586,0.56,1.509,87.169
0.2,14.0,0.0,0.813,0.788,0.433,0.407,1.626,87.169
0.2,14.0,1.0,0.967,0.941,0.591,0.565,1.626,87.169
0.2,15.0,0.0,0.873,0.847,0.437,0.41,1.742,87.169
0.2,15.0,1.0,1.027,1.001,0.596,0.57,1.742,87.169
0.21,0.0,0.0,0.406,0.381,0.406,0.381,0.0,87.169
0.21,0.0,1.0,0.555,0.53,0.555,0.53,0.0,87.169
0.21,1.0,0.0,0.408,0.383,0.406,0.381,0.116,87.169
0.21,1.0,1.0,0.557,0.532,0.555,0.53,0.116,87.169
0.21,2.0,0.0,0.414,0.39,0.406,0.382,0.232,87.169
0.21,2.0,1.0,0.563,0.538,0.555,0.531,0.232,87.169
0.21,3.0,0.0,0.425,0.4,0.407,0.382,0.348,87.169
0.21,3.0,1.0,0.574,0.549,0.556,0.531,0.348,87.169
0.21,4.0,0.0,0.439,0.415,0.408,0.383,0.464,87.169
0.21,4.0,1.0,0.588,0.564,0.557,0.533,0.464,87.169
0.21,5.0,0.0,0.458,0.433,0.409,0.384,0.581,87.169
0.21,5.0,1.0,0.607,0.583,0.559,0.534,0.581,87.169
0.21,6.0,0.0,0.481,0.456,0.41,0.385,0.697,87.169
0.21,6.0,1.0,0.63,0.606,0.561,0.536,0.697,87.169
0.21,7.0,0.0,0.508,0.483,0.412,0.387,0.813,87.169
0.21,7.0,1.0,0.658,0.633,0.563,0.538,0.813,87.169
0.21,8.0,0.0,0.539,0.514,0.414,0.389,0.929,87.169
0.21,8.0,1.0,0.689,0.664,0.566,0.54,0.929,87.169
0.21,9.0,0.0,0.574,0.55,0.416,0.391,1.045,87.169
0.21,9.0,1.0,0.725,0.7,0.569,0.543,1.045,87.169
0.21,10.0,0.0,0.614,0.589,0.419,0.393,1.161,87.169
0.21,10.0,1.0,0.765,0.74,0.572,0.546,1.161,87.169
0.21,11.0,0.0,0.657,0.632,0.421,0.396,1.277,87.169
0.21,11.0,1.0,0.809,0.784,0.576,0.55,1.277,87.169
0.21,12.0,0.0,0.705,0.679,0.424,0.399,1.393,87.169
0.21,12.0,1.0,0.857,0.831,0.58,0.554,1.393,87.169
0.21,13.0,0.0,0.756,0.731,0.428,0.402,1.509,87.169
0.21,13.0,1.0,0.909,0.883,0.584,0.558,1.509,87.169
0.21,14.0,0.0,0.812,0.786,0.431,0.405,1.626,87.169
0.21,14.0,1.0,0.965,0.939,0.589,0.563,1.626,87.169
0.21,15.0,0.0,0.871,0.846,0.435,0.409,1.742,87.169
0.21,15.0,1.0,1.025,0.999,0.594,0.568,1.742,87.169
0.22,0.0,0.0,0.404,0.38,0.404,0.38,0.0,87.169
0.22,0.0,1.0,0.553,0.528,0.553,0.528,0.0,87.169
0.22,1.0,0.0,0.406,0.382,0.405,0.38,0.116,87.169
0.22,1.0,1.0,0.555,0.53,0.553,0.529,0.116,87.169
0.22,2.0,0.0,0.413,0.388,0.405,0.38,0.232,87.169
0.22,2.0,1.0,0.561,0.537,0.554,0.529,0.232,87.169
0.22,3.0,0.0,0.423,0.398,0.406,0.381,0.348,87.169
0.22,3.0,1.0,0.572,0.547,0.555,0.53,0.348,87.169
0.22,4.0,0.0,0.438,0.413,0.406,0.382,0.464,87.169
0.22,4.0,1.0,0.587,0.562,0.556,0.531,0.464,87.169
0.22,5.0,0.0,0.457,0.432,0.407,0.383,0.581,87.169
0.22,5.0,1.0,0.606,0.581,0.557,0.532,0.581,87.169
0.22,6.0,0.0,0.479,0.455,0.409,0.384,0.697,87.169
0.22,6.0,1.0,0.629,0.604,0.559,0.534,0.697,87.169
0.22,7.0,0.0,0.506,0.482,0.41,0.385,0.813,87.169
0.22,7.0,1.0,0.656,0.631,0.561,0.536,0.813,87.169
0.22,8.0,0.0,0.538,0.513,0.412,0.387,0.929,87.169
0.22,8.0,1.0,0.688,0.663,0.564,0.539,0.929,87.169
0.22,9.0,0.0,0.573,0.548,0.415,0.389,1.045,87.169
0.22,9.0,1.0,0.723,0.698,0.567,0.542,1.045,87.169
0.22,10.0,0.0,0.612,0.587,0.417,0.392,1.161,87.169
0.22,10.0,1.0,0.763,0.738,0.57,0.545,1.161,87.169
0.22,11.0,0.0,0.656,0.631,0.42,0.394,1.277,87.169
0.22,11.0,1.0,0.807,0.782,0.574,0.548,1.277,87.169
0.22,12.0,0.0,0.703,0.678,0.423,0.397,1.393,87.169
0.22,12.0,1.0,0.855,0.83,0.578,0.552,1.393,87.169
0.22,13.0,0.0,0.755,0.729,0.426,0.4,1.509,87.169
0.22,13.0,1.0,0.907,0.882,0.583,0.557,1.509,87.169
0.22,14.0,0.0,0.81,0.785,0.43,0.403,1.626,87.169
0.22,14.0,1.0,0.963,0.938,0.587,0.561,1.626,87.169
0.22,15.0,0.0,0.869,0.844,0.433,0.407,1.742,87.169
0.22,15.0,1.0,1.023,0.998,0.593,0.566,1.742,87.169
0.23,0.0,0.0,0.403,0.378,0.403,0.378,0.0,87.169
0.23,0.0,1.0,0.552,0.527,0.552,0.527,0.0,87.169
0.23,1.0,0.0,0.405,0.38,0.403,0.378,0.116,87.169
0.23,1.0,1.0,0.554,0.529,0.552,0.527,0.116,87.169
0.23,2.0,0.0,0.411,0.387,0.403,0.379,0.232,87.169
0.23,2.0,1.0,0.56,0.535,0.552,0.528,0.232,87.169
0.23,3.0,0.0,0.422,0.397,0.404,0.379,0.348,87.169
0.23,3.0,1.0,0.571,0.546,0.553,0.528,0.348,87.169
0.23,4.0,0.0,0.436,0.412,0.405,0.38,0.464,87.169
0.23,4.0,1.0,0.585,0.561,0.554,0.529,0.464,87.169
0.23,5.0,0.0,0.455,0.43,0.406,0.381,0.581,87.169
0.23,5.0,1.0,0.604,0.579,0.556,0.531,0.581,87.169
0.23,6.0,0.0,0.478,0.453,0.407,0.382,0.697,87.169
0.23,6.0,1.0,0.627,0.603,0.558,0.533,0.697,87.169
0.23,7.0,0.0,0.505,0.48,0.409,0.384,0.813,87.169
0.23,7.0,1.0,0.655,0.63,0.56,0.535,0.813,87.169
0.23,8.0,0.0,0.536,0.511,0.411,0.386,0.929,87.169
0.23,8.0,1.0,0.686,0.661,0.562,0.537,0.929,87.169
0.23,9.0,0.0,0.571,0.546,0.413,0.388,1.045,87.169
0.23,9.0,1.0,0.722,0.697,0.565,0.54,1.045,87.169
0.23,10.0,0.0,0.611,0.586,0.415,0.39,1.161,87.169
0.23,10.0,1.0,0.762,0.737,0.569,0.543,1.161,87.169
0.23,11.0,0.0,0.654,0.629,0.418,0.393,1.277,87.169
0.23,11.0,1.0,0.806,0.78,0.572,0.547,1.277,87.169
0.23,12.0,0.0,0.702,0.676,0.421,0.395,1.393,87.169
0.23,12.0,1.0,0.854,0.828,0.576,0.551,1.393,87.169
0.23,13.0,0.0,0.753,0.728,0.424,0.398,1.509,87.169
0.23,13.0,1.0,0.906,0.88,0.581,0.555,1.509,87.169
0.23,14.0,0.0,0.808,0.783,0.428,0.402,1.626,87.169
0.23,14.0,1.0,0.962,0.936,0.586,0.56,1.626,87.169
0.23,15.0,0.0,0.868,0.842,0.432,0.405,1.742,87.169
0.23,15.0,1.0,1.022,0.996,0.591,0.565,1.742,87.169
0.24,0.0,0.0,0.401,0.377,0.401,0.377,0.0,87.169
0.24,0.0,1.0,0.55,0.525,0.55,0.525,0.0,87.169
0.24,1.0,0.0,0.404,0.379,0.402,0.377,0.116,87.169
0.24,1.0,1.0,0.552,0.528,0.55,0.526,0.116,87.169
0.24,2.0,0.0,0.41,0.385,0.402,0.377,0.232,87.169
0.24,2.0,1.0,0.559,0.534,0.551,0.526,0.232,87.169
0.24,3.0,0.0,0.42,0.396,0.403,0.378,0.348,87.169
0.24,3.0,1.0,0.569,0.544,0.552,0.527,0.348,87.169
0.24,4.0,0.0,0.435,0.41,0.403,0.379,0.464,87.169
0.24,4.0,1.0,0.584,0.559,0.553,0.528,0.464,87.169
0.24,5.0,0.0,0.454,0.429,0.405,0.38,0.581,87.169
0.24,5.0,1.0,0.603,0.578,0.554,0.529,0.581,87.169
0.24,6.0,0.0,0.477,0.452,0.406,0.381,0.697,87.169
0.24,6.0,1.0,0.626,0.601,0.556,0.531,0.697,87.169
0.24,7.0,0.0,0.504,0.479,0.408,0.382,0.813,87.169
0.24,7.0,1.0,0.653,0.628,0.558,0.533,0.813,87.169
0.24,8.0,0.0,0.535,0.51,0.409,0.384,0.929,87.169
0.24,8.0,1.0,0.685,0.66,0.561,0.536,0.929,87.169
0.24,9.0,0.0,0.57,0.545,0.412,0.386,1.045,87.169
0.24,9.0,1.0,0.72,0.695,0.564,0.539,1.045,87.169
0.24,10.0,0.0,0.609,0.584,0.414,0.389,1.161,87.169
0.24,10.0,1.0,0.76,0.735,0.567,0.542,1.161,87.169
0.24,11.0,0.0,0.653,0.628,0.417,0.391,1.277,87.169
0.24,11.0,1.0,0.804,0.779,0.571,0.545,1.277,87.169
0.24,12.0,0.0,0.7,0.675,0.42,0.394,1.393,87.169
0.24,12.0,1.0,0.852,0.827,0.575,0.549,1.393,87.169
0.24,13.0,0.0,0.752,0.726,0.423,0.397,1.509,87.169
0.24,13.0,1.0,0.904,0.879,0.579,0.553,1.509,87.169
0.24,14.0,0.0,0.807,0.782,0.426,0.4,1.626,87.169
0.24,14.0,1.0,0.96,0.935,0.584,0.558,1.626,87.169
0.24,15.0,0.0,0.866,0.841,0.43,0.404,1.742,87.169
