# Time (s),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Mach number (​)
871.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
872.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
872.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
873.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
873.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
874.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
874.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
875.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
875.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
876.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
876.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
877.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
877.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
878.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
878.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
879.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
879.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
880.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
880.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
881.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
881.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
882.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
882.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.042
883.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
883.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
884.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
884.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
885.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
885.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
886.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
886.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
887.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
887.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
888.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
888.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
889.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
889.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
890.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
890.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
891.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
891.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
892.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
892.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
893.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
893.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
894.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
894.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
895.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
895.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
896.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
896.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
897.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
897.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
898.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
898.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
899.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
899.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
900.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
900.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
901.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
901.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
902.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
902.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
903.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
903.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
904.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
904.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
905.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
905.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
906.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
906.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
907.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
907.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
908.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
908.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
909.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.041
909.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
910.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
910.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
911.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
911.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
912.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
912.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
913.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
913.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
914.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
914.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
915.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
915.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
916.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
916.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
917.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
917.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
918.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
918.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
919.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
919.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
920.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
920.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
921.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
921.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
922.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
922.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
923.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
923.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
924.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
924.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
925.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
925.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
926.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
926.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
927.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
927.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
928.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
928.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
929.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
929.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
930.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
930.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
931.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
931.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
932.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
932.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
933.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
933.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
934.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
934.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
935.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
935.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
936.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
936.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
937.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
937.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.04
938.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
938.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
939.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
939.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
940.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
940.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
941.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
941.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
942.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
942.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
943.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
943.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
944.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
944.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
945.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
945.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
946.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
946.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
947.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
947.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
948.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
948.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
949.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
949.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
950.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
950.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
951.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
951.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
952.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
952.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
953.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
953.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
954.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
954.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
955.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
955.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
956.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
956.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
957.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
957.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
958.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
958.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
959.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
959.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
960.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
960.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
961.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
961.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
962.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
962.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
963.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
963.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
964.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
964.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
965.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
965.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
966.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
966.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
967.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
967.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.039
968.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
968.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
969.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
969.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
970.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
970.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
971.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
971.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
972.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
972.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
973.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
973.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
974.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
974.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
975.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
975.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
976.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
976.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
977.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
977.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
978.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
978.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
979.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
979.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
980.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
980.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
981.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
981.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
982.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
982.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
983.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
983.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
984.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
984.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
985.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
985.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
986.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
986.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
987.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
987.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
988.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
988.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
989.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
989.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
990.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
990.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
991.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
991.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
992.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
992.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
993.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
993.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
994.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
994.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
995.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
995.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
996.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
996.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
997.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
997.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
998.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
998.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
999.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.038
999.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1000.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1000.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1001.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1001.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1002.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1002.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1003.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1003.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1004.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1004.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1005.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1005.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1006.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1006.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1007.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1007.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1008.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1008.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1009.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1009.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1010.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1010.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1011.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1011.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1012.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1012.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1013.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1013.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1014.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1014.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1015.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1015.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1016.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1016.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1017.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1017.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1018.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1018.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1019.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1019.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1020.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1020.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1021.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1021.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1022.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1022.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1023.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1023.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1024.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1024.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1025.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1025.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1026.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1026.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1027.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1027.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1028.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1028.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1029.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1029.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1030.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1030.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1031.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1031.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1032.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1032.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.037
1033.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1033.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1034.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1034.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1035.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1035.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1036.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1036.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1037.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1037.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1038.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1038.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1039.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1039.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1040.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1040.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1041.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1041.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1042.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
1042.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.036
